Time,PositionX,PositionY,PositionZ,Vx,Ax,Y,YDot,Psi,PsiDot,EngineRpm
4.999998,2.1,0,7.23748,8.246733,2.23269,0,0,0,0,1778.471
5.019998,2.1,0,7.403308,8.29142,2.234379,0,0,0,0,1787.536
5.039998,2.1,0,7.570031,8.336141,2.236046,0,0,0,0,1796.609
5.059998,2.1,0,7.737648,8.380895,2.237691,0,0,0,0,1805.688
5.079998,2.1,0,7.906162,8.425681,2.239315,0,0,0,0,1814.774
5.099998,2.1,0,8.075572,8.470499,2.240916,0,0,0,0,1823.866
5.119998,2.1,0,8.245879,8.515349,2.242496,0,0,0,0,1832.966
5.139998,2.1,0,8.417084,8.56023,2.244054,0,0,0,0,1842.072
5.159998,2.1,0,8.589187,8.605142,2.245591,0,0,0,0,1851.184
5.179998,2.1,0,8.762188,8.650084,2.247106,0,0,0,0,1860.302
5.199998,2.1,0,8.936089,8.695056,2.2486,0,0,0,0,1869.427
5.219998,2.1,0,9.110889,8.740057,2.250073,0,0,0,0,1878.559
5.239998,2.1,0,9.286592,8.785088,2.251525,0,0,0,0,1887.696
5.259998,2.1,0,9.463195,8.830147,2.252955,0,0,0,0,1896.839
5.279998,2.1,0,9.640699,8.875234,2.254365,0,0,0,0,1905.989
5.299998,2.1,0,9.819106,8.920349,2.255754,0,0,0,0,1915.144
5.319998,2.1,0,9.998416,8.965491,2.257123,0,0,0,0,1924.304
5.339998,2.1,0,10.17863,9.010661,2.25847,0,0,0,0,1933.471
5.359998,2.1,0,10.35975,9.055857,2.259797,0,0,0,0,1942.643
5.379998,2.1,0,10.54177,9.101079,2.261104,0,0,0,0,1951.821
5.399998,2.1,0,10.72469,9.146327,2.26239,0,0,0,0,1961.004
5.419998,2.1,0,10.90853,9.1916,2.263656,0,0,0,0,1970.193
5.439998,2.1,0,11.09326,9.236897,2.264902,0,0,0,0,1979.386
5.459998,2.1,0,11.27891,9.28222,2.266128,0,0,0,0,1988.585
5.479998,2.1,0,11.46546,9.327566,2.267334,0,0,0,0,1997.789
5.499998,2.1,0,11.65292,9.372936,2.26852,0,0,0,0,2006.999
5.519998,2.1,0,11.84128,9.41833,2.269686,0,0,0,0,2016.213
5.539998,2.1,0,12.03056,9.463747,2.270831,0,0,0,0,2025.431
5.559998,2.1,0,12.22074,9.509186,2.271957,0,0,0,0,2034.655
5.579998,2.1,0,12.41184,9.554647,2.273064,0,0,0,0,2043.883
5.599998,2.1,0,12.60384,9.60013,2.274151,0,0,0,0,2053.116
