Time,actual_gap1,actual_gap2,des_gap1,des_gap2,TargetVelocity
34.91999,73.1178,73.15393,72.85883,72.86575,33.33333
34.93999,73.11749,73.15387,72.85899,72.86621,33.33333
34.95999,73.11719,73.15381,72.85916,72.86667,33.33333
34.97999,73.11688,73.15369,72.85933,72.86712,33.33333
34.99999,73.11658,73.15356,72.8595,72.86757,33.33333
35.01999,73.11627,73.15344,72.85966,72.86801,33.33333
35.03999,73.11597,73.15332,72.85982,72.86845,33.33333
35.05999,73.11566,73.1532,72.85998,72.86889,33.33333
35.07999,73.11536,73.15308,72.86014,72.86932,33.33333
35.09999,73.11505,73.15295,72.8603,72.86975,33.33333
35.11999,73.11475,73.15283,72.86046,72.87018,33.33333
35.13999,73.11444,73.15271,72.86061,72.8706,33.33333
35.15999,73.11414,73.15259,72.86076,72.87102,33.33333
35.17999,73.11383,73.15247,72.86092,72.87144,33.33333
35.19999,73.11346,73.1524,72.86107,72.87185,33.33333
35.21999,73.1131,73.15234,72.86122,72.87226,33.33333
35.23999,73.11273,73.15228,72.86137,72.87267,33.33333
35.25999,73.11237,73.15222,72.86151,72.87307,33.33333
35.27999,73.112,73.1521,72.86166,72.87347,33.33333
35.29999,73.11163,73.15198,72.8618,72.87386,33.33333
35.31999,73.11127,73.15186,72.86195,72.87426,33.33333
35.33999,73.1109,73.15173,72.86209,72.87465,33.33333
35.35999,73.11053,73.15161,72.86223,72.87504,33.33333
35.37999,73.11017,73.15149,72.86237,72.87542,33.33333
35.39999,73.1098,73.15137,72.8625,72.8758,33.33333
35.41999,73.10944,73.15125,72.86264,72.87617,33.33333
35.43999,73.10907,73.15112,72.86278,72.87655,33.33333
35.45999,73.1087,73.151,72.86291,72.87692,33.33333
35.47999,73.10834,73.15088,72.86304,72.87729,33.33333
35.49999,73.10797,73.15076,72.86317,72.87766,33.33333
35.51999,73.1076,73.15063,72.8633,72.87801,33.33333
35.53999,73.10724,73.15051,72.86343,72.87837,33.33333
35.55999,73.10687,73.15039,72.86356,72.87873,33.33333
35.57999,73.10651,73.15027,72.86368,72.87908,33.33333
35.59999,73.10614,73.15009,72.8638,72.87943,33.33333
35.61999,73.10577,73.1499,72.86392,72.87978,33.33333
35.63999,73.10541,73.14972,72.86404,72.88012,33.33333
35.65999,73.10504,73.14954,72.86417,72.88046,33.33333
35.67999,73.10468,73.14935,72.86429,72.8808,33.33333
35.69999,73.10431,73.14917,72.8644,72.88113,33.33333
35.71999,73.10394,73.14899,72.86452,72.88146,33.33333
35.73999,73.10358,73.1488,72.86463,72.88179,33.33333
35.75999,73.10321,73.14862,72.86475,72.88212,33.33333
35.77999,73.10284,73.14844,72.86486,72.88244,33.33333
35.79999,73.10248,73.14825,72.86497,72.88276,33.33333
35.81999,73.10211,73.14807,72.86509,72.88307,33.33333
35.83999,73.10175,73.14789,72.8652,72.88338,33.33333
35.85999,73.10138,73.14771,72.8653,72.8837,33.33333
35.87999,73.10101,73.14752,72.86541,72.884,33.33333
35.89999,73.10065,73.14734,72.86552,72.88431,33.33333
35.91999,73.10034,73.14716,72.86562,72.88461,33.33333
35.93999,73.10004,73.14697,72.86573,72.88491,33.33333
35.95999,73.09973,73.14679,72.86584,72.88521,33.33333
35.97999,73.09943,73.14655,72.86594,72.88551,33.33333
35.99999,73.09912,73.1463,72.86604,72.8858,33.33333
36.01999,73.09882,73.14606,72.86613,72.88609,33.33333
36.03999,73.09851,73.14581,72.86623,72.88638,33.33333
36.05999,73.09821,73.14557,72.86633,72.88666,33.33333
36.07999,73.0979,73.14532,72.86643,72.88694,33.33333
36.09999,73.0976,73.14508,72.86653,72.88721,33.33333
36.11999,73.09729,73.14484,72.86663,72.88749,33.33333
36.13999,73.09698,73.14459,72.86672,72.88776,33.33333
36.15999,73.09668,73.14435,72.86681,72.88803,33.33333
36.17999,73.09637,73.1441,72.86691,72.8883,33.33333
36.19999,73.09607,73.14386,72.867,72.88857,33.33333
36.21999,73.09576,73.14362,72.86709,72.88882,33.33333
36.23999,73.0954,73.14343,72.86718,72.88908,33.33333
36.25999,73.09503,73.14325,72.86727,72.88934,33.33333
36.27999,73.09467,73.14307,72.86736,72.8896,33.33333
36.29999,73.0943,73.14288,72.86745,72.88985,33.33333
36.31999,73.09393,73.1427,72.86753,72.8901,33.33333
36.33999,73.09357,73.14252,72.86761,72.89035,33.33333
36.35999,73.0932,73.14233,72.8677,72.89059,33.33333
36.37999,73.09283,73.14215,72.86778,72.89084,33.33333
36.39999,73.09247,73.14197,72.86787,72.89108,33.33333
36.41999,73.0921,73.14178,72.86795,72.89132,33.33333
36.43999,73.09174,73.14154,72.86803,72.89156,33.33333
36.45999,73.09137,73.1413,72.86811,72.89179,33.33333
36.47999,73.091,73.14105,72.86819,72.89202,33.33333
36.49999,73.09064,73.14081,72.86826,72.89225,33.33333
36.51999,73.09027,73.14056,72.86834,72.89248,33.33333
36.53999,73.0899,73.14032,72.86842,72.89271,33.33333
36.55999,73.08954,73.14008,72.86849,72.89293,33.33333
36.57999,73.08917,73.13983,72.86857,72.89315,33.33333
36.59999,73.08881,73.13959,72.86864,72.89337,33.33333
36.61999,73.08844,73.13934,72.86871,72.89359,33.33333
36.63999,73.08807,73.1391,72.86878,72.8938,33.33333
36.65999,73.08771,73.13885,72.86885,72.89401,33.33333
36.67999,73.08734,73.13861,72.86892,72.89423,33.33333
36.69999,73.08698,73.13837,72.86899,72.89443,33.33333
36.71999,73.08661,73.13812,72.86906,72.89464,33.33333
36.73999,73.08624,73.13788,72.86913,72.89484,33.33333
36.75999,73.08588,73.13763,72.86919,72.89504,33.33333
36.77999,73.08551,73.13739,72.86926,72.89524,33.33333
36.79999,73.08514,73.13715,72.86932,72.89544,33.33333
36.81999,73.08478,73.1369,72.86938,72.89564,33.33333
36.83999,73.08441,73.13666,72.86945,72.89583,33.33333
36.85999,73.08405,73.13641,72.86951,72.89602,33.33333
36.87999,73.08368,73.13617,72.86957,72.89621,33.33333
36.89999,73.08331,73.13593,72.86963,72.8964,33.33333
36.91999,73.08295,73.13568,72.86969,72.89658,33.33333
36.93999,73.08258,73.13544,72.86975,72.89677,33.33333
36.95999,73.08221,73.13519,72.86981,72.89695,33.33333
36.97999,73.08185,73.13495,72.86987,72.89713,33.33333
36.99999,73.08148,73.1347,72.86993,72.89731,33.33333
37.01999,73.08112,73.13446,72.86998,72.89748,33.33333
37.03999,73.08075,73.13416,72.87003,72.89766,33.33333
37.05999,73.08038,73.13385,72.87009,72.89783,33.33333
37.07999,73.08002,73.13354,72.87014,72.898,33.33333
37.09999,73.07965,73.13324,72.87019,72.89817,33.33333
37.11999,73.07928,73.13293,72.87025,72.89834,33.33333
37.13999,73.07892,73.13263,72.8703,72.8985,33.33333
37.15999,73.07855,73.13232,72.87035,72.89866,33.33333
37.17999,73.07819,73.13202,72.87041,72.89882,33.33333
37.19999,73.07782,73.13171,72.87045,72.89898,33.33333
37.21999,73.07745,73.13141,72.8705,72.89914,33.33333
37.23999,73.07709,73.1311,72.87054,72.89929,33.33333
37.25999,73.07672,73.1308,72.87059,72.89944,33.33333
37.27999,73.07635,73.13049,72.87064,72.8996,33.33333
37.29999,73.07599,73.13019,72.87068,72.89975,33.33333
37.31999,73.07562,73.12988,72.87073,72.89989,33.33333
37.33998,73.07526,73.12958,72.87077,72.90004,33.33333
37.35999,73.07489,73.12927,72.87082,72.90018,33.33333
37.37999,73.07452,73.12897,72.87086,72.90033,33.33333
37.39999,73.07416,73.12866,72.87091,72.90047,33.33333
37.41999,73.07379,73.12836,72.87095,72.9006,33.33333
37.43999,73.07343,73.12805,72.87099,72.90074,33.33333
37.45999,73.07306,73.12775,72.87103,72.90088,33.33333
37.47999,73.07269,73.12744,72.87106,72.90101,33.33333
37.49999,73.07233,73.12714,72.8711,72.90114,33.33333
37.51999,73.07196,73.12683,72.87114,72.90127,33.33333
37.53999,73.07159,73.12653,72.87118,72.9014,33.33333
37.55999,73.07123,73.12622,72.87122,72.90153,33.33333
37.57999,73.07086,73.12592,72.87125,72.90165,33.33333
37.59999,73.0705,73.12561,72.87129,72.90177,33.33333
37.61999,73.07013,73.12531,72.87133,72.90189,33.33333
37.63999,73.06976,73.125,72.87136,72.90202,33.33333
37.65999,73.0694,73.12469,72.87139,72.90214,33.33333
37.67999,73.06903,73.12439,72.87142,72.90225,33.33333
37.69999,73.06866,73.12408,72.87145,72.90237,33.33333
37.71999,73.0683,73.12378,72.87148,72.90248,33.33333
37.73999,73.06793,73.12347,72.87151,72.9026,33.33333
37.75999,73.06757,73.12317,72.87154,72.90271,33.33333
37.77999,73.0672,73.12286,72.87157,72.90282,33.33333
37.79999,73.06683,73.12256,72.8716,72.90292,33.33333
37.81999,73.06647,73.12225,72.87164,72.90303,33.33333
37.83998,73.0661,73.12195,72.87167,72.90314,33.33333
37.85999,73.06573,73.12164,72.8717,72.90324,33.33333
37.87999,73.06537,73.12134,72.87173,72.90334,33.33333
37.89999,73.065,73.12103,72.87175,72.90344,33.33333
37.91999,73.06464,73.12073,72.87177,72.90354,33.33333
37.93999,73.06427,73.12042,72.8718,72.90364,33.33333
37.95999,73.0639,73.12006,72.87182,72.90374,33.33333
37.97999,73.0636,73.11969,72.87184,72.90383,33.33333
37.99998,73.06329,73.11932,72.87186,72.90392,33.33333
38.01999,73.06299,73.11896,72.87189,72.90401,33.33333
38.03999,73.06268,73.11859,72.87191,72.90411,33.33333
38.05999,73.06238,73.11823,72.87193,72.9042,33.33333
38.07999,73.06207,73.11786,72.87196,72.90428,33.33333
38.09999,73.06177,73.11749,72.87198,72.90437,33.33333
38.11999,73.06146,73.11713,72.872,72.90445,33.33333
38.13999,73.06116,73.11676,72.87202,72.90453,33.33333
38.15998,73.06085,73.11639,72.87205,72.90462,33.33333
38.17999,73.06055,73.11603,72.87207,72.9047,33.33333
38.19999,73.06024,73.11566,72.87209,72.90478,33.33333
38.21999,73.05994,73.1153,72.87212,72.90485,33.33333
38.23999,73.05963,73.11493,72.87213,72.90493,33.33333
38.25999,73.05927,73.11456,72.87215,72.90501,33.33333
38.27999,73.05896,73.1142,72.87216,72.90508,33.33333
38.29999,73.05865,73.11383,72.87218,72.90516,33.33333
38.31999,73.05835,73.11346,72.87219,72.90523,33.33333
38.33998,73.05804,73.1131,72.87221,72.9053,33.33333
38.35999,73.05774,73.11273,72.87222,72.90536,33.33333
38.37999,73.05743,73.11237,72.87224,72.90543,33.33333
38.39999,73.05713,73.112,72.87225,72.9055,33.33333
38.41999,73.05682,73.11163,72.87227,72.90557,33.33333
38.43999,73.05652,73.11127,72.87228,72.90563,33.33333
38.45999,73.05621,73.1109,72.8723,72.90569,33.33333
38.47999,73.05591,73.11053,72.87231,72.90575,33.33333
38.49998,73.0556,73.11017,72.87233,72.90582,33.33333
38.51999,73.0553,73.1098,72.87234,72.90588,33.33333
38.53999,73.05499,73.10944,72.87236,72.90594,33.33333
38.55999,73.05469,73.10907,72.87238,72.90599,33.33333
38.57999,73.05438,73.1087,72.87239,72.90604,33.33333
38.59999,73.05408,73.10834,72.87241,72.9061,33.33333
38.61999,73.05377,73.10797,72.87242,72.90615,33.33333
38.63999,73.05347,73.1076,72.87243,72.9062,33.33333
38.65998,73.05316,73.10724,72.87244,72.90626,33.33333
38.67999,73.05286,73.10687,72.87244,72.90631,33.33333
38.69999,73.05255,73.10651,72.87245,72.90636,33.33333
38.71999,73.05225,73.10614,72.87246,72.9064,33.33333
38.73999,73.05194,73.10577,72.87247,72.90645,33.33333
38.75999,73.05164,73.10541,72.87247,72.90649,33.33333
38.77999,73.05133,73.10504,72.87248,72.90654,33.33333
38.79999,73.05103,73.10468,72.87249,72.90659,33.33333
38.81998,73.05072,73.10431,72.8725,72.90662,33.33333
38.83998,73.05042,73.10394,72.87251,72.90666,33.33333
38.85999,73.05011,73.10358,72.87251,72.9067,33.33333
38.87999,73.0498,73.10321,72.87252,72.90674,33.33333
38.89999,73.0495,73.10284,72.87253,72.90678,33.33333
38.91999,73.04919,73.10248,72.87254,72.90681,33.33333
38.93999,73.04889,73.10211,72.87254,72.90685,33.33333
38.95999,73.04858,73.10175,72.87255,72.90689,33.33333
38.97998,73.04828,73.10138,72.87256,72.90692,33.33333
38.99998,73.04797,73.10101,72.87257,72.90695,33.33333
39.01999,73.04767,73.10065,72.87257,72.90698,33.33333
39.03999,73.04736,73.10028,72.87258,72.90701,33.33333
39.05999,73.04706,73.09991,72.87258,72.90704,33.33333
39.07999,73.04675,73.09955,72.87258,72.90707,33.33333
39.09999,73.04645,73.09918,72.87258,72.9071,33.33333
39.11999,73.04614,73.09882,72.87258,72.90714,33.33333
39.13999,73.04584,73.09845,72.87258,72.90716,33.33333
39.15998,73.04553,73.09808,72.87258,72.90718,33.33333
39.17999,73.04523,73.09772,72.87258,72.9072,33.33333
39.19999,73.04492,73.09735,72.87258,72.90723,33.33333
39.21999,73.04462,73.09698,72.87258,72.90725,33.33333
39.23999,73.04431,73.09662,72.87258,72.90727,33.33333
39.25999,73.04401,73.09625,72.87258,72.9073,33.33333
39.27999,73.0437,73.09589,72.87258,72.90732,33.33333
39.29999,73.0434,73.09552,72.87258,72.90733,33.33333
39.31998,73.04309,73.09515,72.87258,72.90735,33.33333
39.33998,73.04279,73.09479,72.87258,72.90736,33.33333
39.35999,73.04248,73.09442,72.87258,72.90738,33.33333
39.37999,73.04218,73.09406,72.87258,72.90739,33.33333
39.39999,73.04187,73.09369,72.87258,72.90741,33.33333
39.41999,73.04156,73.09332,72.87258,72.90742,33.33333
39.43999,73.04126,73.09296,72.87258,72.90744,33.33333
39.45999,73.04095,73.09259,72.87258,72.90746,33.33333
39.47998,73.04065,73.09222,72.87258,72.90746,33.33333
39.49998,73.04034,73.09186,72.87258,72.90747,33.33333
39.51999,73.04004,73.09149,72.87258,72.90748,33.33333
39.53999,73.03973,73.09113,72.87258,72.90749,33.33333
39.55999,73.03943,73.09076,72.87258,72.90749,33.33333
39.57999,73.03912,73.09039,72.87258,72.9075,33.33333
39.59999,73.03882,73.09003,72.87257,72.90751,33.33333
39.61999,73.03851,73.08966,72.87257,72.90752,33.33333
39.63998,73.03821,73.08929,72.87256,72.90752,33.33333
39.65998,73.0379,73.08893,72.87255,72.90753,33.33333
39.67999,73.0376,73.08856,72.87254,72.90753,33.33333
39.69999,73.03729,73.0882,72.87254,72.90753,33.33333
39.71999,73.03699,73.08783,72.87253,72.90753,33.33333
39.73999,73.03668,73.08746,72.87252,72.90753,33.33333
39.75999,73.03638,73.0871,72.87251,72.90753,33.33333
39.77999,73.03607,73.08673,72.87251,72.90753,33.33333
39.79999,73.03577,73.08636,72.8725,72.90753,33.33333
39.81998,73.03546,73.086,72.87249,72.90753,33.33333
39.83998,73.03516,73.08563,72.87248,72.90753,33.33333
39.85999,73.03485,73.08527,72.87247,72.90753,33.33333
39.87999,73.03455,73.0849,72.87247,72.90752,33.33333
39.89999,73.03424,73.08453,72.87246,72.90752,33.33333
39.91999,73.03394,73.08417,72.87245,72.90751,33.33333
39.93999,73.03363,73.0838,72.87244,72.9075,33.33333
39.95999,73.03333,73.08344,72.87244,72.90749,33.33333
39.97998,73.03302,73.08307,72.87243,72.90749,33.33333
39.99998,73.03271,73.0827,72.87242,72.90748,33.33333
40.01999,73.03241,73.08234,72.87241,72.90747,33.33333
40.03999,73.0321,73.08197,72.87241,72.90746,33.33333
40.05999,73.0318,73.0816,72.8724,72.90746,33.33333
40.07999,73.03149,73.08124,72.87239,72.90745,33.33333
40.09999,73.03119,73.08087,72.87238,72.90744,33.33333
40.11999,73.03088,73.08051,72.87238,72.90742,33.33333
40.13998,73.03058,73.08014,72.87237,72.90741,33.33333
40.15998,73.03027,73.07977,72.87236,72.90739,33.33333
40.17999,73.02997,73.07941,72.87234,72.90738,33.33333
40.19999,73.02966,73.07904,72.87233,72.90736,33.33333
40.21999,73.02936,73.07867,72.87231,72.90735,33.33333
40.23999,73.02905,73.07831,72.8723,72.90733,33.33333
40.25999,73.02875,73.07794,72.87228,72.90732,33.33333
40.27999,73.02844,73.07758,72.87227,72.9073,33.33333
40.29998,73.02814,73.07721,72.87225,72.90729,33.33333
40.31998,73.02783,73.07684,72.87224,72.90727,33.33333
40.33998,73.02753,73.07648,72.87222,72.90726,33.33333
40.35999,73.02722,73.07611,72.87221,72.90723,33.33333
40.37999,73.02692,73.07574,72.87219,72.90721,33.33333
40.39999,73.02661,73.07538,72.87218,72.90719,33.33333
40.41999,73.02631,73.07501,72.87216,72.90717,33.33333
40.43999,73.026,73.07465,72.87215,72.90714,33.33333
40.45998,73.02563,73.07434,72.87213,72.90712,33.33333
40.47998,73.02527,73.07404,72.87212,72.9071,33.33333
40.49998,73.0249,73.07373,72.8721,72.90707,33.33333
40.51999,73.02454,73.07343,72.87209,72.90705,33.33333
40.53999,73.02417,73.07312,72.87207,72.90703,33.33333
40.55999,73.0238,73.07281,72.87206,72.90701,33.33333
40.57999,73.02344,73.07251,72.87204,72.90698,33.33333
40.59999,73.02307,73.0722,72.87202,72.90696,33.33333
40.61999,73.02271,73.0719,72.87201,72.90694,33.33333
40.63998,73.02234,73.07159,72.87199,72.90691,33.33333
40.65998,73.02197,73.07129,72.87198,72.90689,33.33333
40.67999,73.02161,73.07098,72.87196,72.90686,33.33333
40.69999,73.02124,73.07068,72.87195,72.90683,33.33333
40.71999,73.02087,73.07037,72.87193,72.9068,33.33333
40.73999,73.02051,73.07007,72.87192,72.90677,33.33333
40.75999,73.02014,73.06976,72.8719,72.90674,33.33333
40.77999,73.01978,73.06946,72.87188,72.90671,33.33333
40.79998,73.01941,73.06915,72.87186,72.90668,33.33333
40.81998,73.01904,73.06885,72.87183,72.90665,33.33333
40.83998,73.01868,73.06854,72.87181,72.90662,33.33333
40.85999,73.01831,73.06824,72.87179,72.90659,33.33333
40.87999,73.01794,73.06793,72.87177,72.90656,33.33333
40.89999,73.01758,73.06763,72.87174,72.90652,33.33333
40.91999,73.01721,73.06732,72.87172,72.90649,33.33333
40.93999,73.01685,73.06702,72.8717,72.90646,33.33333
40.95998,73.01648,73.06671,72.87167,72.90643,33.33333
40.97998,73.01611,73.06641,72.87165,72.9064,33.33333
40.99998,73.01575,73.0661,72.87163,72.90637,33.33333
41.01999,73.01538,73.0658,72.8716,72.90634,33.33333
41.03999,73.01501,73.06549,72.87158,72.9063,33.33333
41.05999,73.01465,73.06519,72.87156,72.90627,33.33333
41.07999,73.01428,73.06488,72.87154,72.90623,33.33333
41.09999,73.01392,73.06458,72.87151,72.90619,33.33333
41.11998,73.01355,73.06427,72.87149,72.90615,33.33333
41.13998,73.01318,73.06396,72.87147,72.90611,33.33333
41.15998,73.01282,73.06366,72.87144,72.90607,33.33333
41.17999,73.01245,73.06335,72.87142,72.90604,33.33333
41.19999,73.01208,73.06305,72.8714,72.906,33.33333
41.21999,73.01172,73.06274,72.87138,72.90596,33.33333
41.23999,73.01135,73.06244,72.87135,72.90592,33.33333
41.25999,73.01099,73.06213,72.87133,72.90588,33.33333
41.27998,73.01062,73.06183,72.87131,72.90585,33.33333
41.29998,73.01025,73.06152,72.87128,72.90581,33.33333
41.31998,73.00989,73.06122,72.87126,72.90577,33.33333
41.33998,73.00952,73.06091,72.87124,72.90573,33.33333
41.35999,73.00916,73.06061,72.87121,72.90569,33.33333
41.37999,73.00879,73.0603,72.87118,72.90565,33.33333
41.39999,73.00842,73.06,72.87115,72.90562,33.33333
41.41999,73.00806,73.05969,72.87112,72.90558,33.33333
41.43999,73.00769,73.05939,72.87109,72.90553,33.33333
41.45998,73.00732,73.05908,72.87106,72.90549,33.33333
41.47998,73.00696,73.05878,72.87103,72.90544,33.33333
41.49998,73.00659,73.05847,72.87099,72.9054,33.33333
41.51999,73.00623,73.05817,72.87096,72.90535,33.33333
41.53999,73.00586,73.05786,72.87093,72.9053,33.33333
41.55999,73.00549,73.05756,72.8709,72.90526,33.33333
41.57999,73.00513,73.05725,72.87087,72.90521,33.33333
41.59999,73.00476,73.05695,72.87084,72.90517,33.33333
41.61998,73.00439,73.05664,72.87081,72.90512,33.33333
41.63998,73.00403,73.05634,72.87078,72.90508,33.33333
41.65998,73.00366,73.05603,72.87075,72.90503,33.33333
41.67999,73.0033,73.05573,72.87072,72.90498,33.33333
41.69999,73.00293,73.05542,72.87069,72.90494,33.33333
41.71999,73.00256,73.05511,72.87066,72.90489,33.33333
41.73999,73.0022,73.05481,72.87063,72.90485,33.33333
41.75999,73.00183,73.0545,72.8706,72.9048,33.33333
41.77998,73.00146,73.0542,72.87057,72.90475,33.33333
41.79998,73.0011,73.05389,72.87054,72.90471,33.33333
41.81998,73.00073,73.05359,72.87051,72.90466,33.33333
41.83998,73.00037,73.05328,72.87048,72.90462,33.33333
41.85999,73,73.05298,72.87045,72.90457,33.33333
41.87999,72.99963,73.05267,72.87041,72.90453,33.33333
41.89999,72.99927,73.05237,72.87038,72.90447,33.33333
41.91999,72.9989,73.05206,72.87035,72.90442,33.33333
41.93998,72.99854,73.05176,72.87032,72.90437,33.33333
41.95998,72.99817,73.05145,72.87029,72.90431,33.33333
41.97998,72.9978,73.05115,72.87026,72.90426,33.33333
41.99998,72.99744,73.05084,72.87023,72.90421,33.33333
42.01999,72.99707,73.05054,72.8702,72.90415,33.33333
42.03999,72.9967,73.05023,72.87017,72.9041,33.33333
42.05999,72.99646,73.0498,72.87014,72.90405,33.33333
42.07999,72.99622,73.04938,72.87011,72.90399,33.33333
42.09998,72.99597,73.04895,72.87008,72.90394,33.33333
42.11998,72.99573,73.04852,72.87005,72.90388,33.33333
42.13998,72.99548,73.0481,72.87002,72.90383,33.33333
42.15998,72.99524,73.04767,72.86999,72.90378,33.33333
42.17999,72.995,73.04724,72.86996,72.90372,33.33333
42.19999,72.99475,73.04688,72.86993,72.90367,33.33333
42.21999,72.99451,73.04651,72.8699,72.90362,33.33333
42.23999,72.99426,73.04614,72.86987,72.90356,33.33333
42.25999,72.99402,73.04578,72.86983,72.90351,33.33333
42.27998,72.99377,73.04541,72.8698,72.90346,33.33333
42.29998,72.99353,73.04504,72.86977,72.9034,33.33333
42.31998,72.99329,73.04468,72.86974,72.90335,33.33333
42.33998,72.99304,73.04431,72.86971,72.90329,33.33333
42.35999,72.9928,73.04395,72.86968,72.90323,33.33333
42.37999,72.99255,73.04358,72.86965,72.90317,33.33333
42.39999,72.99231,73.04321,72.86962,72.90311,33.33333
42.41999,72.99207,73.04285,72.86959,72.90305,33.33333
42.43998,72.99182,73.04248,72.86956,72.90298,33.33333
42.45998,72.99158,73.04211,72.86953,72.90292,33.33333
42.47998,72.99133,73.04175,72.8695,72.90286,33.33333
42.49998,72.99109,73.04138,72.86947,72.9028,33.33333
42.51999,72.99084,73.04102,72.86944,72.90274,33.33333
42.53999,72.9906,73.04065,72.86941,72.90268,33.33333
42.55999,72.99036,73.04028,72.86938,72.90262,33.33333
42.57999,72.99011,73.03992,72.86935,72.90256,33.33333
42.59998,72.98987,73.03955,72.86932,72.9025,33.33333
42.61998,72.98962,73.03918,72.86929,72.90244,33.33333
42.63998,72.98938,73.03882,72.86926,72.90237,33.33333
42.65998,72.98914,73.03845,72.86922,72.90231,33.33333
42.67999,72.98889,73.03809,72.86919,72.90225,33.33333
42.69999,72.98865,73.03772,72.86916,72.90219,33.33333
42.71999,72.9884,73.03735,72.86913,72.90213,33.33333
42.73999,72.98816,73.03699,72.8691,72.90207,33.33333
42.75998,72.98792,73.03662,72.86907,72.90201,33.33333
42.77998,72.98767,73.03625,72.86904,72.90195,33.33333
42.79998,72.98743,73.03589,72.86901,72.90189,33.33333
42.81998,72.98718,73.03552,72.86898,72.90182,33.33333
42.83998,72.98694,73.03516,72.86895,72.90176,33.33333
42.85999,72.98669,73.03479,72.86892,72.9017,33.33333
42.87999,72.98645,73.03442,72.86889,72.90164,33.33333
42.89999,72.98621,73.03406,72.86886,72.90158,33.33333
42.91998,72.98596,73.03369,72.86883,72.90151,33.33333
42.93998,72.98572,73.03333,72.8688,72.90144,33.33333
42.95998,72.98547,73.03296,72.86877,72.90137,33.33333
42.97998,72.98523,73.03259,72.86873,72.90131,33.33333
42.99998,72.98499,73.03223,72.8687,72.90124,33.33333
43.01999,72.98474,73.03186,72.86866,72.90117,33.33333
43.03999,72.9845,73.03149,72.86863,72.9011,33.33333
43.05999,72.98425,73.03113,72.86859,72.90103,33.33333
43.07999,72.98401,73.03076,72.86856,72.90096,33.33333
43.09998,72.98376,73.0304,72.86852,72.90089,33.33333
43.11998,72.98352,73.03003,72.86849,72.90083,33.33333
43.13998,72.98328,73.02966,72.86845,72.90076,33.33333
43.15998,72.98303,73.0293,72.86842,72.90069,33.33333
43.17999,72.98279,73.02893,72.86839,72.90062,33.33333
43.19999,72.98254,73.02856,72.86835,72.90055,33.33333
43.21999,72.9823,73.0282,72.86832,72.90048,33.33333
43.23999,72.98206,73.02783,72.86829,72.90041,33.33333
43.25998,72.98181,73.02747,72.86826,72.90034,33.33333
43.27998,72.98157,73.0271,72.86822,72.90028,33.33333
43.29998,72.98132,73.02673,72.86819,72.90021,33.33333
43.31998,72.98108,73.02637,72.86815,72.90014,33.33333
43.33998,72.98083,73.026,72.86812,72.90007,33.33333
43.35999,72.98059,73.02563,72.86809,72.9,33.33333
43.37999,72.98035,73.02527,72.86805,72.89993,33.33333
43.39999,72.9801,73.0249,72.86802,72.89986,33.33333
43.41998,72.97986,73.02454,72.86798,72.8998,33.33333
43.43998,72.97961,73.02417,72.86795,72.89973,33.33333
43.45998,72.97937,73.0238,72.86791,72.89966,33.33333
43.47998,72.97913,73.02344,72.86788,72.89959,33.33333
43.49998,72.97888,73.02307,72.86784,72.89952,33.33333
43.51999,72.97864,73.02271,72.86781,72.89945,33.33333
43.53999,72.97839,73.02234,72.86777,72.89938,33.33333
43.55999,72.97815,73.02197,72.86774,72.89931,33.33333
43.57998,72.97791,73.02161,72.86771,72.89925,33.33333
43.59998,72.97766,73.02124,72.86768,72.89918,33.33333
43.61998,72.97742,73.02087,72.86765,72.89911,33.33333
43.63998,72.97717,73.02051,72.86761,72.89904,33.33333
43.65998,72.97693,73.02014,72.86758,72.89896,33.33333
43.67999,72.97668,73.01978,72.86754,72.89889,33.33333
43.69999,72.97644,73.01941,72.86751,72.89881,33.33333
43.71999,72.9762,73.01904,72.86747,72.89874,33.33333
43.73998,72.97595,73.01868,72.86744,72.89866,33.33333
43.75998,72.97571,73.01831,72.86741,72.89858,33.33333
43.77998,72.97546,73.01794,72.86737,72.89851,33.33333
43.79998,72.97522,73.01758,72.86734,72.89843,33.33333
43.81998,72.97498,73.01721,72.8673,72.89835,33.33333
43.83998,72.97473,73.01685,72.86727,72.89828,33.33333
43.85999,72.97449,73.01648,72.86723,72.8982,33.33333
43.87999,72.97424,73.01611,72.8672,72.89812,33.33333
43.89999,72.974,73.01575,72.86716,72.89805,33.33333
43.91998,72.97375,73.01538,72.86713,72.89797,33.33333
43.93998,72.97351,73.01501,72.8671,72.8979,33.33333
43.95998,72.97327,73.01465,72.86707,72.89782,33.33333
43.97998,72.97302,73.01428,72.86703,72.89774,33.33333
43.99998,72.97278,73.01392,72.867,72.89767,33.33333
44.01999,72.97253,73.01355,72.86697,72.89759,33.33333
44.03999,72.97229,73.01318,72.86693,72.89751,33.33333
44.05999,72.97205,73.01282,72.8669,72.89744,33.33333
44.07998,72.9718,73.01245,72.86686,72.89736,33.33333
44.09998,72.97156,73.01208,72.86683,72.89729,33.33333
44.11998,72.97131,73.01172,72.86679,72.89721,33.33333
44.13998,72.97107,73.01135,72.86676,72.89713,33.33333
44.15998,72.97083,73.01099,72.86672,72.89706,33.33333
44.17999,72.97058,73.01062,72.86669,72.89698,33.33333
44.19999,72.97034,73.01025,72.86666,72.8969,33.33333
44.21999,72.97009,73.00989,72.86662,72.89683,33.33333
