Time,Fx,Lambda
23.65999,221.2097,0
23.67999,220.0108,0
23.69999,218.8221,0
23.71999,217.6358,0
23.73999,216.4579,0
23.75999,215.2822,0
23.77999,214.1141,0
23.79999,212.9515,0
23.81999,211.7957,0
23.83999,210.6452,0
23.85999,209.502,0
23.87999,208.3595,0
23.89999,207.2272,0
23.91999,206.0969,0
23.93999,204.9704,0
23.95999,203.8538,0
23.97999,202.7393,0
23.99999,201.632,0
24.01999,200.5301,0
24.03999,199.4349,0
24.05999,198.3426,0
24.07999,197.2575,0
24.09999,196.178,0
24.11999,195.105,0
24.13999,194.0345,0
24.15999,192.9671,0
24.17999,191.9098,0
24.19999,190.8544,0
24.21999,189.8062,0
24.23999,188.7605,0
24.25999,187.7268,0
24.27999,186.6948,0
24.29999,185.6661,0
24.31999,184.6443,0
24.33999,183.625,0
24.35999,182.6127,0
24.37999,181.603,0
24.39999,180.5982,0
24.41999,179.6002,0
24.43999,178.6047,0
24.45999,177.6162,0
24.47999,176.6302,0
24.49999,175.6519,0
24.51999,174.6796,0
24.53999,173.7099,0
24.55999,172.7473,0
24.57999,171.7892,0
24.59999,170.8339,0
24.61999,169.8881,0
24.63999,168.9411,0
24.65999,168.0038,0
24.67999,167.0686,0
24.69999,166.1365,0
24.71999,165.2159,0
24.73999,164.2939,0
24.75999,163.3756,0
24.77999,162.4661,0
24.79999,161.5583,0
24.81999,160.6576,0
24.83999,159.7613,0
24.85999,158.8673,0
24.87999,157.9821,0
24.89999,157.0962,0
24.91999,156.2184,0
24.93999,155.3436,0
24.95999,154.4718,0
24.97999,153.6045,0
24.99999,152.7439,0
25.01999,151.8846,0
25.03999,151.0313,0
25.05999,150.1812,0
25.07999,149.3387,0
25.09999,148.4953,0
25.11999,147.6629,0
25.13999,146.8323,0
25.15999,146.0018,0
25.17999,145.1783,0
25.19999,144.361,0
25.21999,143.5458,0
25.23999,142.7344,0
25.25999,141.9325,0
25.27999,141.1296,0
25.29999,140.3336,0
25.31999,139.5369,0
25.33999,138.7472,0
25.35999,137.9599,0
25.37999,137.1791,0
25.39999,136.4041,0
25.41999,135.6286,0
25.43999,134.86,0
25.45999,134.0947,0
25.47999,133.3318,0
25.49999,132.5728,0
25.51999,131.8202,0
25.53999,131.0695,0
25.55999,130.3187,0
25.57999,129.5789,0
25.59999,128.8402,0
25.61999,128.1017,0
25.63999,127.374,0
25.65999,126.6476,0
25.67999,125.9212,0
25.69999,125.2018,0
25.71999,124.488,0
25.73999,123.7737,0
25.75999,123.0665,0
25.77999,122.365,0
25.79999,121.6638,0
25.81999,120.9656,0
25.83999,120.2697,0
25.85999,119.5842,0
25.87999,118.8975,0
25.89999,118.2148,0
25.91999,117.5343,0
25.93999,116.8603,0
25.95999,116.1896,0
25.97999,115.5183,0
25.99999,114.8538,0
26.01999,114.1951,0
26.03999,113.5394,0
26.05999,112.8834,0
26.07999,112.2274,0
26.09999,111.5821,0
26.11999,110.938,0
26.13999,110.2976,0
26.15999,109.6594,0
26.17999,109.026,0
26.19999,108.3948,0
26.21999,107.7662,0
26.23999,107.1409,0
26.25999,106.5219,0
26.27999,105.9057,0
26.29999,105.2918,0
26.31999,104.6814,0
26.33999,104.0677,0
26.35999,103.4652,0
26.37999,102.861,0
26.39999,102.2638,0
26.41999,101.6654,0
26.43999,101.0778,0
26.45999,100.4884,0
26.47999,99.90294,0
26.49999,99.31982,0
26.51999,98.74002,0
26.53999,98.16336,0
26.55999,97.59312,0
26.57999,97.02171,0
26.59999,96.4542,0
26.61999,95.88976,0
26.63999,95.33173,0
26.65999,94.77243,0
26.67999,94.21716,0
26.69999,93.66093,0
26.71999,93.11562,0
26.73999,92.56845,0
26.75999,92.02531,0
26.77999,91.48134,0
26.79999,90.94118,0
26.81999,90.41125,0
26.83999,89.87959,0
26.85999,89.35181,0
26.87999,88.82332,0
26.89999,88.29857,0
26.91999,87.77708,0
26.93999,87.25878,0
26.95999,86.73976,0
26.97999,86.23016,0
26.99999,85.72284,0
27.01999,85.21883,0
27.03999,84.71807,0
27.05999,84.2166,0
27.07999,83.71884,0
27.09999,83.22041,0
27.11999,82.72579,0
27.13999,82.23836,0
27.15999,81.75207,0
27.17999,81.26925,0
27.19999,80.78255,0
27.21999,80.30013,0
27.23999,79.82488,0
27.25999,79.34827,0
27.27999,78.87812,0
27.29999,78.40663,0
27.31999,77.93903,0
27.33999,77.47461,0
27.35999,77.01348,0
27.37999,76.5556,0
27.39999,76.09637,0
27.41999,75.64099,0
27.43999,75.1888,0
27.45999,74.7358,0
27.47999,74.29325,0
27.49999,73.85267,0
27.51999,73.40858,0
27.53999,72.96863,0
27.55999,72.52785,0
27.57999,72.09346,0
27.59999,71.65874,0
27.61999,71.2277,0
27.63999,70.79986,0
27.65999,70.37782,0
27.67999,69.95148,0
27.69999,69.5294,0
27.71999,69.11305,0
27.73999,68.6964,0
27.75999,68.28349,0
27.77999,67.87372,0
27.79999,67.46281,0
27.81999,67.05552,0
27.83999,66.65154,0
27.85999,66.24622,0
27.87999,65.84863,0
27.89999,65.45071,0
27.91999,65.05249,0
27.93999,64.66059,0
27.95999,64.26826,0
27.97999,63.87576,0
27.99999,63.4865,0
28.01999,63.10431,0
28.03999,62.71779,0
28.05999,62.3382,0
28.07999,61.96112,0
28.09999,61.5803,0
28.11999,61.20639,0
28.13999,60.83198,0
28.15999,60.46383,0
28.17999,60.09537,0
28.19999,59.73059,0
28.21999,59.36463,0
28.23999,59.00229,0
28.25999,58.64011,0
28.27999,58.28121,0
28.29999,57.92133,0
28.31999,57.56881,0
28.33999,57.21874,0
28.35999,56.86506,0
28.37999,56.51814,0
28.39999,56.17075,0
28.41999,55.82669,0
28.43999,55.48169,0
28.45999,55.1375,0
28.47999,54.80041,0
28.49999,54.46177,0
28.51999,54.12669,0
28.53999,53.79463,0
28.55999,53.46527,0
28.57999,53.13214,0
28.59999,52.80319,0
28.61999,52.47696,0
28.63999,52.15075,0
28.65999,51.82785,0
28.67999,51.50792,0
28.69999,51.19081,0
28.71999,50.87388,0
28.73999,50.55911,0
28.75999,50.24455,0
28.77999,49.93062,0
28.79999,49.61986,0
28.81999,49.31216,0
28.83999,49.00725,0
28.85999,48.70246,0
28.87999,48.40087,0
28.89999,48.09838,0
28.91999,47.79924,0
28.93999,47.50004,0
28.95999,47.20419,0
28.97999,46.90435,0
28.99999,46.61136,0
29.01999,46.32177,0
29.03999,46.03503,0
29.05999,45.74429,0
29.07999,45.45743,0
29.09999,45.17045,0
29.11999,44.88985,0
29.13999,44.60874,0
29.15999,44.32695,0
29.17999,44.04838,0
29.19999,43.76977,0
29.21999,43.49838,0
29.23999,43.22254,0
29.25999,42.95051,0
29.27999,42.67842,0
29.29999,42.41259,0
29.31999,42.14639,0
29.33999,41.87947,0
29.35999,41.61317,0
29.37999,41.34999,0
29.39999,41.08942,0
29.41999,40.82898,0
29.43999,40.57174,0
29.45999,40.31446,0
29.47999,40.06049,0
29.49999,39.80655,0
29.51999,39.55583,0
29.53999,39.3011,0
29.55999,39.05024,0
29.57999,38.80188,0
29.59999,38.55356,0
29.61999,38.30856,0
29.63999,38.0595,0
29.65999,37.81834,0
29.67999,37.57899,0
29.69999,37.33989,0
29.71999,37.10407,0
29.73999,36.8642,0
29.75999,36.62815,0
29.77999,36.39469,0
29.79999,36.16125,0
29.81999,35.93105,0
29.83999,35.6969,0
29.85999,35.46662,0
29.87999,35.23876,0
29.89999,35.01199,0
29.91999,34.78829,0
29.93999,34.56717,0
29.95999,34.34222,0
29.97999,34.12106,0
29.99999,33.89985,0
30.01999,33.68185,0
30.03999,33.46646,0
30.05999,33.25108,0
30.07999,33.03202,0
30.09999,32.81653,0
30.11999,32.601,0
30.13999,32.38874,0
30.15999,32.18291,0
30.17999,31.97678,0
30.19999,31.76992,0
30.21999,31.56054,0
30.23999,31.35483,0
30.25999,31.15157,0
30.27999,30.94852,0
30.29999,30.74858,0
30.31999,30.54433,0
30.33999,30.34108,0
30.35999,30.14101,0
30.37999,29.94346,0
30.39999,29.74612,0
30.41999,29.54884,0
30.43999,29.35462,0
30.45999,29.16053,0
30.47999,28.96956,0
30.49999,28.78119,0
30.51999,28.59246,0
30.53999,28.40436,0
30.55999,28.2193,0
30.57999,28.03685,0
30.59999,27.8475,0
30.61999,27.6624,0
30.63999,27.47971,0
30.65999,27.29716,0
30.67999,27.11479,0
30.69999,26.93544,0
30.71999,26.75614,0
30.73999,26.5761,0
30.75999,26.40014,0
30.77999,26.22664,0
30.79999,26.05328,0
30.81999,25.88009,0
30.83999,25.70993,0
30.85999,25.53973,0
30.87999,25.36982,0
30.89999,25.19893,0
30.91999,25.03122,0
30.93999,24.86051,0
30.95999,24.69337,0
30.97999,24.52886,0
30.99999,24.36142,0
31.01999,24.19754,0
31.03999,24.0363,0
31.05999,23.87059,0
31.07999,23.70612,0
31.09999,23.54857,0
31.11999,23.39014,0
31.13999,23.23488,0
31.15999,23.07957,0
31.17999,22.92446,0
31.19999,22.77245,0
31.21999,22.61895,0
31.23999,22.46323,0
31.25999,22.31097,0
31.27999,22.1583,0
31.29999,22.00865,0
31.31999,21.85903,0
31.33999,21.70972,0
31.35999,21.56331,0
31.37999,21.41649,0
31.39999,21.26622,0
31.41999,21.11979,0
31.43999,20.97272,0
31.45999,20.82876,0
31.47999,20.68183,0
31.49999,20.54255,0
31.51999,20.40213,0
31.53999,20.26505,0
31.55999,20.12789,0
31.57999,19.9909,0
31.59999,19.85298,0
31.61999,19.71519,0
31.63999,19.58041,0
31.65999,19.44266,0
31.67999,19.30858,0
31.69999,19.17395,0
31.71999,19.04246,0
31.73999,18.90795,0
31.75999,18.77713,0
31.77999,18.64872,0
31.79999,18.51608,0
31.81999,18.38711,0
31.83999,18.25503,0
31.85999,18.12666,0
31.87999,17.99773,0
31.89999,17.87186,0
31.91999,17.7496,0
31.93999,17.62734,0
31.95999,17.50524,0
31.97999,17.38619,0
31.99999,17.26659,0
32.01999,17.14768,0
32.03999,17.02485,0
32.05999,16.90556,0
32.07999,16.78583,0
32.09999,16.66923,0
32.11999,16.55207,0
32.13999,16.4356,0
32.15999,16.31911,0
32.17999,16.20273,0
32.19999,16.08927,0
32.21999,15.9755,0
32.23999,15.86225,0
32.25999,15.74902,0
32.27999,15.63497,0
32.29999,15.52092,0
32.31999,15.41004,0
32.33999,15.29603,0
32.35999,15.1857,0
32.37999,15.07496,0
32.39999,14.96417,0
32.41999,14.86053,0
32.43999,14.75574,0
32.45999,14.65161,0
32.47999,14.5477,0
32.49999,14.44668,0
32.51999,14.34527,0
32.53999,14.24,0
32.55999,14.13569,0
32.57999,14.03146,0
32.59999,13.93023,0
32.61999,13.82867,0
32.63999,13.72708,0
32.65999,13.62852,0
32.67999,13.52698,0
32.69999,13.42922,0
32.71999,13.3308,0
32.73999,13.23247,0
32.75999,13.13719,0
32.77999,13.04146,0
32.79999,12.94629,0
32.81999,12.85124,0
32.83999,12.75227,0
32.85999,12.65682,0
32.87999,12.56085,0
32.89999,12.46804,0
32.91999,12.37474,0
32.93999,12.27897,0
32.95999,12.18681,0
32.97999,12.0941,0
32.99999,12.00148,0
33.01999,11.91587,0
33.03999,11.82927,0
33.05999,11.7428,0
33.07999,11.6568,0
33.09999,11.57092,0
33.11999,11.4881,0
33.13999,11.40481,0
33.15999,11.3176,0
33.17999,11.23403,0
33.19999,11.14727,0
33.21999,11.06125,0
33.23999,10.97818,0
33.25999,10.89467,0
33.27999,10.81125,0
33.29999,10.73085,0
33.31999,10.65,0
33.33999,10.56913,0
33.35999,10.48888,0
33.37999,10.4087,0
33.39999,10.32851,0
33.41999,10.25128,0
33.43999,10.17371,0
33.45999,10.09621,0
33.47999,10.01868,0
33.49999,9.941657,0
33.51999,9.864652,0
33.53999,9.783752,0
33.55999,9.706486,0
33.57999,9.628578,0
33.59999,9.550857,0
33.61999,9.476155,0
33.63999,9.400926,0
33.65999,9.323339,0
33.67999,9.249304,0
33.69999,9.174662,0
33.71999,9.100201,0
33.73999,9.029604,0
33.75999,8.961614,0
33.77999,8.893225,0
33.79999,8.824799,0
33.81999,8.759519,0
33.83999,8.691144,0
33.85999,8.623495,0
33.87999,8.555671,0
33.89999,8.490989,0
33.91999,8.425761,0
33.93999,8.360705,0
33.95999,8.295531,0
33.97999,8.229532,0
33.99999,8.161102,0
34.01999,8.09314,0
34.03999,8.025085,0
34.05999,7.960186,0
34.07999,7.894738,0
34.09999,7.829462,0
34.11999,7.767115,0
34.13999,7.70444,0
34.15999,7.641741,0
34.17999,7.579023,0
34.19999,7.516899,0
34.21999,7.454782,0
34.23999,7.392758,0
34.25999,7.330627,0
34.27999,7.271558,0
34.29999,7.212165,0
34.31999,7.152703,0
34.33999,7.093249,0
34.35999,7.036935,0
34.37999,6.977527,0
34.39999,6.918751,0
34.41999,6.859976,0
34.43999,6.801109,0
34.45999,6.745325,0
34.47999,6.689166,0
34.49999,6.628986,0
34.51999,6.569385,0
34.53999,6.512747,0
34.55999,6.455776,0
34.57999,6.398759,0
34.59999,6.3392,0
34.61999,6.283242,0
34.63999,6.230839,0
34.65999,6.177855,0
34.67999,6.124931,0
34.69999,6.072,0
34.71999,6.022115,0
34.73999,5.971885,0
34.75999,5.921611,0
34.77999,5.871344,0
34.79999,5.821076,0
34.81999,5.771306,0
34.83999,5.721743,0
34.85999,5.672082,0
34.87999,5.622411,0
34.89999,5.572741,0
34.91999,5.526118,0
34.93999,5.479056,0
34.95999,5.432058,0
34.97999,5.38505,0
34.99999,5.338137,0
35.01999,5.294164,0
35.03999,5.249767,0
35.05999,5.202882,0
35.07999,5.156542,0
35.09999,5.110148,0
35.11999,5.063737,0
35.13999,5.020376,0
35.15999,4.976576,0
35.17999,4.932838,0
35.19999,4.88511,0
35.21999,4.837955,0
35.23999,4.793766,0
35.25999,4.749149,0
35.27999,4.704593,0
35.29999,4.65748,0
35.31999,4.610922,0
35.33999,4.564284,0
35.35999,4.520704,0
35.37999,4.476707,0
35.39999,4.432747,0
35.41999,4.388781,0
35.43999,4.344817,0
35.45999,4.303898,0
35.47999,4.262541,0
35.49999,4.221248,0
35.51999,4.179945,0
35.53999,4.138643,0
35.55999,4.097342,0
35.57999,4.056538,0
35.59999,4.015849,0
35.61999,3.975143,0
35.63999,3.934347,0
35.65999,3.893657,0
35.67999,3.852952,0
35.69999,3.815295,0
35.71999,3.777223,0
35.73999,3.739187,0
35.75999,3.701146,0
35.77999,3.663106,0
35.79999,3.624973,0
35.81999,3.586946,0
35.83999,3.55195,0
35.85999,3.516519,0
35.87999,3.478601,0
35.89999,3.441227,0
35.91999,3.407758,0
35.93999,3.373633,0
35.95999,3.339696,0
35.97999,3.308779,0
35.99999,3.277426,0
36.01999,3.246137,0
36.03999,3.214745,0
36.05999,3.183461,0
36.07999,3.152162,0
36.09999,3.120865,0
36.11999,3.089567,0
36.13999,3.061246,0
36.15999,3.032567,0
36.17999,3.003939,0
36.19999,2.975304,0
36.21999,2.944121,0
36.23999,2.909415,0
36.25999,2.875311,0
36.27999,2.841119,0
36.29999,2.809894,0
36.31999,2.778335,0
36.33999,2.746824,0
36.35999,2.715305,0
36.37999,2.683695,0
36.39999,2.652191,0
36.41999,2.620672,0
36.43999,2.589155,0
36.45999,2.560591,0
36.47999,2.531695,0
36.49999,2.502847,0
36.51999,2.473899,0
36.53999,2.445058,0
36.55999,2.416202,0
36.57999,2.387348,0
36.59999,2.355852,0
36.61999,2.328063,0
36.63999,2.29974,0
36.65999,2.271401,0
36.67999,2.24318,0
36.69999,2.214826,0
36.71999,2.186584,0
36.73999,2.158327,0
36.75999,2.129978,0
36.77999,2.101736,0
36.79999,2.076525,0
36.81999,2.050784,0
36.83999,2.025213,0
36.85999,1.999617,0
36.87999,1.973931,0
36.89999,1.948352,0
36.91999,1.922758,0
36.93999,1.897072,0
36.95999,1.871493,0
36.97999,1.845805,0
36.99999,1.820724,0
37.01999,1.795742,0
37.03999,1.770653,0
37.05999,1.745672,0
37.07999,1.720582,0
37.09999,1.695602,0
37.11999,1.670513,0
37.13999,1.645532,0
37.15999,1.620536,0
37.17999,1.595448,0
37.19999,1.573514,0
37.21999,1.551033,0
37.23999,1.528723,0
37.25999,1.506296,0
37.27999,1.483979,0
37.29999,1.461552,0
37.31999,1.439235,0
37.33998,1.416902,0
37.35999,1.394477,0
37.37999,1.37216,0
37.39999,1.349733,0
37.41999,1.330463,0
37.43999,1.310644,0
37.45999,1.290998,0
37.47999,1.268778,0
37.49999,1.247022,0
37.51999,1.225199,0
37.53999,1.203503,0
37.55999,1.181672,0
37.57999,1.159953,0
37.59999,1.138125,0
37.61999,1.116406,0
37.63999,1.097624,0
37.65999,1.078513,0
37.67999,1.059356,0
37.69999,1.040299,0
37.71999,1.021134,0
37.73999,1.002079,0
37.75999,0.9829137,0
37.77999,0.9638578,0
37.79999,0.9446928,0
37.81999,0.9256369,0
37.83998,0.906472,0
37.85999,0.8874162,0
37.87999,0.8682512,0
37.89999,0.852242,0
37.91999,0.835685,0
37.93999,0.8193002,0
37.95999,0.8027973,0
37.97999,0.7903873,0
37.99998,0.7772945,0
38.01999,0.7643001,0
38.03999,0.748836,0
38.05999,0.733821,0
38.07999,0.7188346,0
38.09999,0.7037507,0
38.11999,0.6887742,0
38.13999,0.6736888,0
38.15998,0.6586192,0
38.17999,0.6436406,0
38.19999,0.6285557,0
38.21999,0.6135793,0
38.23999,0.6015406,0
38.25999,0.5850964,0
38.27999,0.5733624,0
38.29999,0.5608568,0
38.31999,0.5485557,0
38.33998,0.5361317,0
38.35999,0.5237255,0
38.37999,0.5114101,0
38.39999,0.4989882,0
38.41999,0.486675,0
38.43999,0.4742528,0
38.45999,0.4618464,0
38.47999,0.449531,0
38.49998,0.4371091,0
38.51999,0.4247959,0
38.53999,0.4123737,0
38.55999,0.3999673,0
38.57999,0.3876518,0
38.59999,0.37523,0
38.61999,0.3629168,0
38.63999,0.3535413,0
38.65998,0.3437427,0
38.67999,0.3340984,0
38.69999,0.3217897,0
38.71999,0.3100514,0
38.73999,0.2983243,0
38.75999,0.2865022,0
38.77999,0.2746938,0
38.79999,0.2629767,0
38.81998,0.2511532,0
38.83998,0.239345,0
38.85999,0.2276279,0
38.87999,0.2158044,0
38.89999,0.2039962,0
38.91999,0.1922792,0
38.93999,0.1804557,0
38.95999,0.1686475,0
38.97998,0.1569304,0
38.99998,0.1451069,0
39.01999,0.1332987,0
39.03999,0.1215816,0
39.05999,0.1128048,0
39.07999,0.1036045,0
39.09999,0.09455854,0
39.11999,0.08539701,0
39.13999,0.07625215,0
39.15998,0.06719821,0
39.17999,0.05803784,0
39.19999,0.0488928,0
39.21999,0.03974555,0
39.23999,0.03069196,0
39.25999,0.02153155,0
39.27999,0.01238651,0
39.29999,0.003332607,0
39.31998,-0.005827765,0
39.33998,-0.01497281,0
39.35999,-0.02402671,0
39.37999,-0.03316375,0
39.39999,-0.04231215,0
39.41999,-0.05136557,0
39.43999,-0.06052601,0
39.45999,-0.06967105,0
39.47998,-0.07872495,0
39.49998,-0.08788533,0
39.51999,-0.09703036,0
39.53999,-0.1086331,0
39.55999,-0.1197886,0
39.57999,-0.1310085,0
39.59999,-0.1391724,0
39.61999,-0.1476831,0
39.63998,-0.1562372,0
39.65998,-0.1647851,0
39.67999,-0.1733338,0
39.69999,-0.1817891,0
39.71999,-0.1903512,0
39.73999,-0.1988979,0
39.75999,-0.2074468,0
39.77999,-0.2159954,0
39.79999,-0.2244507,0
39.81998,-0.2330127,0
39.83998,-0.2415594,0
39.85999,-0.2501083,0
39.87999,-0.2585636,0
39.89999,-0.2671257,0
39.91999,-0.2756723,0
39.93999,-0.2842213,0
39.95999,-0.2926765,0
39.97998,-0.3012386,0
39.99998,-0.3097853,0
40.01999,-0.3183342,0
40.03999,-0.3267894,0
40.05999,-0.3353516,0
40.07999,-0.3438982,0
40.09999,-0.3524472,0
40.11999,-0.3609024,0
40.13998,-0.3694645,0
40.15998,-0.3780112,0
40.17999,-0.3835135,0
40.19999,-0.3893607,0
40.21999,-0.3952517,0
40.23999,-0.4011364,0
40.25999,-0.407022,0
40.27999,-0.4129075,0
40.29998,-0.4186996,0
40.31998,-0.4245985,0
40.33998,-0.4304821,0
40.35999,-0.4363678,0
40.37999,-0.4421599,0
40.39999,-0.4480588,0
40.41999,-0.4539424,0
40.43999,-0.4598281,0
40.45998,-0.4696028,0
40.47998,-0.4789108,0
40.49998,-0.488286,0
40.51999,-0.4976515,0
40.53999,-0.506925,0
40.55999,-0.5163051,0
40.57999,-0.52567,0
40.59999,-0.5350369,0
40.61999,-0.5443103,0
40.63998,-0.5562393,0
40.65998,-0.5675992,0
40.67999,-0.5790411,0
40.69999,-0.5904711,0
40.71999,-0.6019028,0
40.73999,-0.613241,0
40.75999,-0.624686,0
40.77999,-0.6330689,0
40.79998,-0.6418929,0
40.81998,-0.6506532,0
40.83998,-0.6594228,0
40.85999,-0.6680976,0
40.87999,-0.6768795,0
40.89999,-0.6856459,0
40.91999,-0.6944146,0
40.93999,-0.7031829,0
40.95998,-0.7119514,0
40.97998,-0.7206264,0
40.99998,-0.7294082,0
41.01999,-0.7381747,0
41.03999,-0.7469434,0
41.05999,-0.7557117,0
41.07999,-0.7644801,0
41.09999,-0.7732485,0
41.11998,-0.7819235,0
41.13998,-0.7907053,0
41.15998,-0.7994718,0
41.17999,-0.8082404,0
41.19999,-0.8170087,0
41.21999,-0.8257772,0
41.23999,-0.8344522,0
41.25999,-0.8432341,0
41.27998,-0.8520005,0
41.29998,-0.8607692,0
41.31998,-0.8695375,0
41.33998,-0.8783059,0
41.35999,-0.8839343,0
41.37999,-0.8901082,0
41.39999,-0.8962035,0
41.41999,-0.9023101,0
41.43999,-0.9084152,0
41.45998,-0.9145205,0
41.47998,-0.9205323,0
41.49998,-0.926651,0
41.51999,-0.9327543,0
41.53999,-0.9388599,0
41.55999,-0.9449651,0
41.57999,-0.9510702,0
41.59999,-0.9571755,0
41.61998,-0.9631874,0
41.63998,-0.9693061,0
41.65998,-0.9754094,0
41.67999,-0.9815148,0
41.69999,-0.9876201,0
41.71999,-0.9937254,0
41.73999,-0.9997372,0
41.75999,-1.005856,0
41.77998,-1.011959,0
41.79998,-1.018065,0
41.81998,-1.02417,0
41.83998,-1.030275,0
41.85999,-1.036287,0
41.87999,-1.042406,0
41.89999,-1.048509,0
41.91999,-1.054614,0
41.93998,-1.06072,0
41.95998,-1.066825,0
41.97998,-1.072837,0
41.99998,-1.078956,0
42.01999,-1.085059,0
42.03999,-1.091164,0
42.05999,-1.089304,0
42.07999,-1.088591,0
42.09998,-1.087713,0
42.11998,-1.086766,0
42.13998,-1.085922,0
42.15998,-1.085063,0
42.17999,-1.084206,0
42.19999,-1.083348,0
42.21999,-1.082491,0
42.23999,-1.08154,0
42.25999,-1.080696,0
42.27998,-1.079837,0
42.29998,-1.081529,0
42.31998,-1.082667,0
42.33998,-1.083885,0
42.35999,-1.085091,0
42.37999,-1.086298,0
42.39999,-1.087506,0
42.41999,-1.08862,0
42.43998,-1.089841,0
42.45998,-1.091047,0
42.47998,-1.092255,0
42.49998,-1.093462,0
42.51999,-1.09467,0
42.53999,-1.095877,0
42.55999,-1.097085,0
42.57999,-1.098292,0
42.59998,-1.0995,0
42.61998,-1.100708,0
42.63998,-1.101915,0
42.65998,-1.103029,0
42.67999,-1.10425,0
42.69999,-1.105456,0
42.71999,-1.106664,0
42.73999,-1.107871,0
42.75998,-1.109079,0
42.77998,-1.110286,0
42.79998,-1.111494,0
42.81998,-1.112702,0
42.83998,-1.113909,0
42.85999,-1.115117,0
42.87999,-1.116324,0
42.89999,-1.117532,0
42.91998,-1.118646,0
42.93998,-1.119867,0
42.95998,-1.121073,0
42.97998,-1.119234,0
42.99998,-1.12088,0
43.01999,-1.118978,0
43.03999,-1.120633,0
43.05999,-1.11873,0
43.07999,-1.120385,0
43.09998,-1.118482,0
43.11998,-1.120137,0
43.13998,-1.118233,0
43.15998,-1.119796,0
43.17999,-1.120952,0
43.19999,-1.11912,0
43.21999,-1.120766,0
43.23999,-1.118864,0
43.25998,-1.120519,0
43.27998,-1.118615,0
43.29998,-1.120271,0
43.31998,-1.118367,0
43.33998,-1.120023,0
43.35999,-1.121166,0
43.37999,-1.119336,0
43.39999,-1.120981,0
43.41998,-1.118986,0
43.43998,-1.120654,0
43.45998,-1.118749,0
43.47998,-1.120405,0
43.49998,-1.118501,0
43.51999,-1.120157,0
43.53999,-1.118253,0
43.55999,-1.119909,0
43.57998,-1.121052,0
43.59998,-1.119222,0
43.61998,-1.120867,0
43.63998,-1.118965,0
43.65998,-1.120527,0
43.67999,-1.118637,0
43.69999,-1.12029,0
43.71999,-1.118387,0
43.73998,-1.120042,0
43.75998,-1.121185,0
43.77998,-1.119356,0
43.79998,-1.121001,0
43.81998,-1.119099,0
43.83998,-1.120754,0
43.85999,-1.11885,0
43.87999,-1.120506,0
43.89999,-1.118602,0
43.91998,-1.120165,0
43.93998,-1.118274,0
43.95998,-1.119928,0
43.97998,-1.121071,0
43.99998,-1.119241,0
44.01999,-1.120886,0
44.03999,-1.118984,0
44.05999,-1.12064,0
44.07998,-1.118736,0
44.09998,-1.120392,0
44.11998,-1.118488,0
44.13998,-1.120144,0
44.15998,-1.118147,0
44.17999,-1.119816,0
44.19999,-1.120957,0
44.21999,-1.119127,0
44.23998,-1.120772,0
44.25998,-1.11887,0
44.27998,-1.120525,0
44.29998,-1.118622,0
44.31998,-1.120277,0
44.33998,-1.118374,0
44.35999,-1.120029,0
44.37999,-1.121172,0
44.39998,-1.119343,0
44.41998,-1.120894,0
44.43998,-1.119006,0
44.45998,-1.120659,0
44.47998,-1.118756,0
44.49998,-1.120411,0
44.51999,-1.118508,0
44.53999,-1.120163,0
44.55999,-1.11826,0
44.57998,-1.119915,0
44.59998,-1.121058,0
44.61998,-1.119228,0
44.63998,-1.120873,0
44.65998,-1.118878,0
44.67999,-1.120547,0
44.69999,-1.118641,0
44.71999,-1.120297,0
44.73998,-1.118393,0
44.75998,-1.120049,0
44.77998,-1.121192,0
44.79998,-1.119362,0
44.81998,-1.121007,0
44.83998,-1.119105,0
44.85999,-1.12076,0
44.87999,-1.118857,0
44.89998,-1.120512,0
44.91998,-1.118515,0
44.93998,-1.120184,0
44.95998,-1.118279,0
44.97998,-1.119935,0
44.99998,-1.121078,0
45.01999,-1.119248,0
45.03999,-1.120893,0
45.05998,-1.118991,0
45.07998,-1.120646,0
45.09998,-1.118743,0
45.11998,-1.120398,0
45.13998,-1.118495,0
45.15998,-1.120057,0
45.17999,-1.121213,0
45.19999,-1.119381,0
45.21998,-1.121027,0
45.23998,-1.119125,0
45.25998,-1.12078,0
45.27998,-1.118876,0
45.29998,-1.120532,0
45.31998,-1.118628,0
45.33998,-1.120284,0
45.35999,-1.11838,0
45.37999,-1.120036,0
45.39998,-1.121179,0
45.41998,-1.119256,0
45.43998,-1.120914,0
45.45998,-1.11901,0
45.47998,-1.120666,0
45.49998,-1.118762,0
45.51999,-1.120418,0
45.53999,-1.118514,0
45.55998,-1.12017,0
45.57998,-1.118266,0
45.59998,-1.119922,0
45.61998,-1.123613,0
45.63998,-1.123779,0
45.65998,-1.124452,0
45.67999,-1.125052,0
45.69999,-1.125662,0
45.71998,-1.126271,0
45.73998,-1.126881,0
45.75998,-1.12749,0
45.77998,-1.128099,0
45.79998,-1.128708,0
45.81998,-1.129318,0
45.83998,-1.129927,0
45.85999,-1.130536,0
45.87998,-1.131145,0
45.89998,-1.131755,0
45.91998,-1.132364,0
45.93998,-1.132973,0
45.95998,-1.133582,0
45.97998,-1.134191,0
45.99998,-1.134801,0
46.01999,-1.13541,0
46.03998,-1.136019,0
46.05998,-1.136628,0
46.07998,-1.137237,0
46.09998,-1.137847,0
