Time,Fx,Lambda
37.35997,621.4545,0
37.36997,620.9606,0
37.37997,620.5002,0
37.38997,619.9443,0
37.39997,619.4797,0
37.40997,618.9879,0
37.41998,618.5236,0
37.42997,618.032,0
37.43997,617.572,0
37.44997,617.0806,0
37.45997,616.6208,0
37.46997,616.1337,0
37.47997,615.6742,0
37.48997,615.1855,0
37.49997,614.6306,0
37.50997,614.1753,0
37.51997,613.7179,0
37.52997,613.1937,0
37.53997,612.735,0
37.54997,612.2468,0
37.55997,611.7924,0
37.56997,611.3047,0
37.57998,610.8505,0
37.58997,610.363,0
37.59997,609.8779,0
37.60997,609.3622,0
37.61997,608.9041,0
37.62997,608.4186,0
37.63997,607.9645,0
37.64997,607.442,0
37.65997,607.0243,0
37.66997,606.5059,0
37.67997,606.0511,0
37.68997,605.5668,0
37.69997,605.1182,0
37.70997,604.6363,0
37.71997,604.1237,0
37.72997,603.6725,0
37.73997,603.1921,0
37.74997,602.7121,0
37.75997,602.2598,0
37.76997,601.7407,0
37.77997,601.2932,0
37.78997,600.8123,0
37.79997,600.363,0
37.80997,599.8843,0
37.81997,599.4374,0
37.82997,598.9298,0
37.83997,598.4526,0
37.84997,598.0031,0
37.85997,597.5281,0
37.86997,597.0436,0
37.87997,596.5654,0
37.88997,596.119,0
37.89997,595.643,0
37.90997,595.1989,0
37.91997,594.7253,0
37.92997,594.2793,0
37.93997,593.7084,0
37.94997,593.302,0
37.95997,592.8203,0
37.96997,592.3447,0
37.97997,591.9011,0
37.98997,591.4281,0
37.99997,590.9867,0
38.00997,590.5118,0
38.01997,590.0726,0
38.02997,589.5668,0
38.03997,589.1244,0
38.04997,588.6215,0
38.05997,588.149,0
38.06997,587.7081,0
38.07997,587.2377,0
38.08997,586.7951,0
38.09997,586.3272,0
38.10997,585.8535,0
38.11997,585.3823,0
38.12997,584.9426,0
38.13997,584.4738,0
38.14997,584.0364,0
38.15997,583.5073,0
38.16997,583.0698,0
38.17997,582.5967,0
38.18997,582.1298,0
38.19997,581.6909,0
38.20997,581.2264,0
38.21997,580.7896,0
38.22997,580.3234,0
38.23997,579.8889,0
38.24997,579.3875,0
38.25997,578.9539,0
38.26997,578.4595,0
38.27997,577.9955,0
38.28997,577.5634,0
38.29997,577.0976,0
38.30997,576.6263,0
38.31997,576.1654,0
38.32997,575.7322,0
38.33997,575.2695,0
38.34997,574.8346,0
38.35997,574.3742,0
38.36997,573.9082,0
38.37997,573.4135,0
38.38997,572.9841,0
38.39997,572.5215,0
38.40997,572.0906,0
38.41997,571.6302,0
38.42997,571.1643,0
38.43997,570.7046,0
38.44997,570.2767,0
38.45997,569.8195,0
38.46997,569.3938,0
38.47997,568.8974,0
38.48997,568.4373,0
38.49997,567.9818,0
38.50997,567.5539,0
38.51997,567.0966,0
38.52997,566.671,0
38.53997,566.1786,0
38.54997,565.7537,0
38.55997,565.2954,0
38.56997,564.8728,0
38.57997,564.4169,0
38.58997,563.9551,0
38.59997,563.4728,0
38.60997,563.0479,0
38.61997,562.5936,0
38.62997,562.1671,0
38.63997,561.6778,0
38.64997,561.256,0
38.65997,560.8008,0
38.66997,560.3812,0
38.67997,559.9282,0
38.68997,559.4695,0
38.69997,559.0526,0
38.70997,558.571,0
38.71997,558.1199,0
38.72997,557.6963,0
38.73997,557.21,0
38.74997,556.7872,0
38.75997,556.3663,0
38.76997,555.9199,0
38.77997,555.5012,0
38.78997,555.0157,0
38.79997,554.5977,0
38.80997,554.1503,0
38.81997,553.7034,0
38.82997,553.2158,0
38.83997,552.7995,0
38.84997,552.3499,0
38.85997,551.9318,0
38.86997,551.4885,0
38.87997,551.0355,0
38.88997,550.6201,0
38.89997,550.1753,0
38.90997,549.7621,0
38.91997,549.2783,0
38.92997,548.8346,0
38.93997,548.3916,0
38.94997,547.9762,0
38.95997,547.494,0
38.96997,547.0795,0
38.97997,546.6354,0
38.98997,546.2229,0
38.99997,545.8124,0
39.00997,545.3349,0
39.01997,544.9211,0
39.02997,544.4818,0
39.03997,544.0703,0
39.04997,543.623,0
39.05997,543.1863,0
39.06997,542.7773,0
39.07997,542.3326,0
39.08997,541.8944,0
39.09997,541.4879,0
39.10997,541.048,0
39.11997,540.6064,0
39.12997,540.2024,0
39.13997,539.765,0
39.14997,539.2908,0
39.15997,538.8528,0
39.16997,538.4465,0
39.17997,538.038,0
39.18997,537.5668,0
39.19997,537.163,0
39.20997,536.726,0
39.21997,536.3245,0
39.22997,535.8832,0
39.23997,535.48,0
39.24997,535.0471,0
39.25997,534.5464,0
39.26997,534.1429,0
39.27997,533.7412,0
39.28997,533.3101,0
39.29997,532.8694,0
39.30997,532.4702,0
39.31997,532.0376,0
39.32997,531.6367,0
39.33997,531.2042,0
39.34997,530.7742,0
39.35997,530.3758,0
39.36997,529.8795,0
39.37997,529.4807,0
39.38997,529.0796,0
39.39997,528.6157,0
39.40997,528.2153,0
39.41997,527.8167,0
39.42997,527.3554,0
39.43997,526.9576,0
39.44997,526.5614,0
39.45997,526.136,0
39.46997,525.7048,0
39.47997,525.245,0
39.48997,524.8506,0
39.49997,524.4208,0
39.50997,523.9933,0
39.51997,523.6014,0
39.52997,523.17,0
39.53997,522.7452,0
39.54997,522.3519,0
39.55997,521.9231,0
39.56997,521.5006,0
39.57997,521.1099,0
39.58997,520.6212,0
39.59997,520.23,0
39.60997,519.8404,0
39.61997,519.4487,0
39.62997,518.9943,0
39.63997,518.6033,0
39.64997,518.1767,0
39.65997,517.7566,0
39.66997,517.3682,0
39.67997,516.9401,0
39.68997,516.5225,0
39.69997,516.1055,0
39.70997,515.6848,0
39.71997,515.2626,0
39.72997,514.8739,0
39.73997,514.4185,0
39.74997,514.0305,0
39.75997,513.6445,0
39.76997,513.2186,0
39.77997,512.8033,0
39.78997,512.4158,0
39.79997,511.9966,0
39.80997,511.5527,0
39.81997,511.1663,0
39.82997,510.7171,0
39.83997,510.3314,0
39.84997,509.9476,0
39.85997,509.5281,0
39.86997,509.1152,0
39.87997,508.7299,0
39.88997,508.313,0
39.89997,507.8985,0
39.90997,507.5197,0
39.91997,507.0429,0
39.92997,506.6597,0
39.93997,506.2448,0
39.94997,505.8634,0
39.95997,505.4527,0
39.96997,505.0363,0
39.97997,504.6576,0
39.98997,504.2454,0
39.99997,503.8315,0
40.00997,503.4512,0
40.01997,503.0083,0
40.02997,502.5977,0
40.03997,502.2186,0
40.04997,501.7728,0
40.05997,501.3947,0
40.06997,501.0181,0
40.07997,500.5749,0
40.08997,500.1992,0
40.09997,499.7838,0
40.10997,499.41,0
40.11997,499.003,0
40.12997,498.5942,0
40.13997,498.1879,0
40.14997,497.782,0
40.15997,497.3704,0
40.16997,496.9965,0
40.17997,496.5519,0
40.18997,496.1786,0
40.19997,495.8032,0
40.20997,495.3963,0
40.21997,494.9917,0
40.22997,494.5815,0
40.23997,494.2128,0
40.24997,493.7422,0
40.25997,493.373,0
40.26997,493.0017,0
40.27997,492.5636,0
40.28997,492.1929,0
40.29997,491.824,0
40.30997,491.4156,0
40.31997,491.0176,0
40.32997,490.61,0
40.33997,490.2438,0
40.34997,489.807,0
40.35997,489.4065,0
40.36997,489.0377,0
40.37997,488.6332,0
40.38997,488.2313,0
40.39997,487.865,0
40.40997,487.459,0
40.41997,487.0948,0
40.42997,486.6597,0
40.43997,486.2922,0
40.44997,485.8891,0
40.45997,485.5235,0
40.46997,485.0601,0
40.47997,484.6941,0
40.48997,484.3259,0
40.49997,483.8948,0
40.50997,483.5313,0
40.51997,483.1322,0
40.52997,482.7707,0
40.53997,482.3385,0
40.54997,481.9778,0
40.55997,481.6147,0
40.56997,481.1889,0
40.57997,480.7957,0
40.58997,480.3965,0
40.59997,480.035,0
40.60997,479.6068,0
40.61997,479.2461,0
40.62997,478.8872,0
40.63997,478.4886,0
40.64997,478.1005,0
40.65997,477.7027,0
40.66997,477.3466,0
40.67997,476.9509,0
40.68997,476.5304,0
40.69997,476.1715,0
40.70997,475.7769,0
40.71997,475.3889,0
40.72997,474.9951,0
40.73997,474.6349,0
40.74997,474.2432,0
40.75997,473.8851,0
40.76997,473.4642,0
40.77997,473.1069,0
40.78997,472.7139,0
40.79997,472.2962,0
40.80997,471.9401,0
40.81997,471.5483,0
40.82997,471.1943,0
40.83997,470.8005,0
40.84997,470.4174,0
40.85997,470.0244,0
40.86997,469.6731,0
40.87997,469.2822,0
40.88997,468.8977,0
40.89997,468.5075,0
40.90997,468.1238,0
40.91997,467.7344,0
40.92997,467.3515,0
40.93997,466.9589,0
40.94997,466.6078,0
40.95997,466.2171,0
40.96997,465.8681,0
40.97997,465.4483,0
40.98997,465.1,0
40.99997,464.7122,0
41.00997,464.3619,0
41.01997,463.9138,0
41.02997,463.5629,0
41.03997,463.214,0
41.04997,462.8293,0
41.05997,462.4472,0
41.06997,462.0634,0
41.07997,461.7131,0
41.08997,461.3313,0
41.09997,460.9831,0
41.10997,460.5723,0
41.11997,460.2247,0
41.12997,459.8066,0
41.13997,459.4599,0
41.14997,459.0735,0
41.15997,458.6976,0
41.16997,458.3122,0
41.17997,457.9682,0
41.18997,457.5847,0
41.19997,457.2077,0
41.20997,456.8249,0
41.21997,456.4798,0
41.22997,456.099,0
41.23997,455.7247,0
41.24997,455.3447,0
41.25997,454.9712,0
41.26997,454.588,0
41.27997,454.2463,0
41.28997,453.865,0
41.29997,453.4943,0
41.30997,453.1138,0
41.31997,452.7749,0
41.32997,452.3965,0
41.33997,452.0183,0
41.34997,451.6154,0
41.35997,451.274,0
41.36997,450.897,0
41.37997,450.5577,0
41.38997,450.1829,0
41.39997,449.8042,0
41.40997,449.4319,0
41.41997,449.054,0
41.42997,448.7137,0
41.43997,448.3378,0
41.44997,447.9996,0
41.45997,447.5634,0
41.46997,447.2245,0
41.47997,446.8462,0
41.48997,446.5093,0
41.49997,446.133,0
41.50997,445.7983,0
41.51997,445.3927,0
41.52997,445.0587,0
41.53997,444.6851,0
41.54997,444.3158,0
41.55997,443.9799,0
41.56997,443.5464,0
41.57997,443.2412,0
41.58997,442.8356,0
41.59997,442.5012,0
41.60997,442.1275,0
41.61997,441.7953,0
41.62997,441.3923,0
41.63997,441.0608,0
41.64997,440.6898,0
41.65997,440.3564,0
41.66997,439.9873,0
41.67997,439.5873,0
41.68997,439.2549,0
41.69997,438.8557,0
41.70997,438.524,0
41.71997,438.1528,0
41.72997,437.8232,0
41.73997,437.4539,0
41.74997,437.1262,0
41.75997,436.7278,0
41.76997,436.3596,0
41.77997,436.0289,0
41.78997,435.6316,0
41.79997,435.3017,0
41.80997,434.9362,0
41.81997,434.5771,0
41.82997,434.2123,0
41.83997,433.8853,0
41.84997,433.5186,0
41.85997,433.1521,0
41.86997,432.8233,0
41.87997,432.4588,0
41.88997,432.1008,0
41.89997,431.7061,0
41.90997,431.3787,0
41.91997,431.0158,0
41.92997,430.6531,0
41.93997,430.328,0
41.94997,429.9673,0
41.95997,429.6132,0
41.96997,429.2532,0
41.97997,428.8896,0
41.98997,428.5634,0
41.99997,428.202,0
42.00997,427.8467,0
42.01997,427.4858,0
42.02997,427.1625,0
42.03997,426.7726,0
42.04997,426.4128,0
42.05997,426.0904,0
42.06997,425.7285,0
42.07997,425.4083,0
42.08997,425.0485,0
42.09997,424.6928,0
42.10997,424.3397,0
42.11997,423.9497,0
42.12997,423.6272,0
42.13997,423.2691,0
42.14997,422.9487,0
42.15997,422.5926,0
42.16997,422.2368,0
42.17997,421.9146,0
42.18997,421.5297,0
42.19997,421.1709,0
42.20997,420.8537,0
42.21997,420.4968,0
42.22997,420.1505,0
42.23997,419.7945,0
42.24997,419.4427,0
42.25997,419.1245,0
42.26997,418.7708,0
42.27997,418.4234,0
42.28997,418.0976,0
42.29997,417.7149,0
42.30997,417.3959,0
42.31997,417.0451,0
42.32997,416.7279,0
42.33997,414.7557,0
42.34997,414.7542,0
42.35997,414.2532,0
42.36997,413.8229,0
42.37997,413.3547,0
42.38997,412.9525,0
42.39997,412.5197,0
42.40997,412.0822,0
42.41997,411.6417,0
42.42997,411.2024,0
42.43997,410.7974,0
42.44997,409.1119,0
42.45997,408.9258,0
42.46997,408.3464,0
42.47997,407.8308,0
42.48997,407.3505,0
42.49997,406.826,0
42.50997,406.3389,0
42.51997,405.8177,0
42.52997,405.3217,0
42.53997,404.7979,0
42.54997,404.268,0
42.55997,403.7671,0
42.56997,403.2343,0
42.57997,402.6994,0
42.58997,402.1939,0
42.59997,401.6561,0
42.60997,401.1125,0
42.61997,400.6393,0
42.62997,400.0568,0
42.63997,399.5808,0
42.64997,399.033,0
42.65997,398.5143,0
42.66997,397.9637,0
42.67997,397.4421,0
42.68997,396.8846,0
42.69997,396.3976,0
42.70997,395.8016,0
42.71997,395.3117,0
42.72997,394.7813,0
42.73997,394.2189,0
42.74997,393.6856,0
42.75997,393.1205,0
42.76997,392.6177,0
42.77997,392.0824,0
42.78997,391.5423,0
42.79997,390.9744,0
42.80997,390.4313,0
42.81997,389.8877,0
42.82997,389.3494,0
42.83997,388.8044,0
42.84997,388.2546,0
42.85997,387.708,0
42.86997,387.1255,0
42.87997,386.6095,0
42.88997,386.057,0
42.89997,385.5035,0
42.90997,384.9494,0
42.91997,384.3944,0
42.92997,383.8409,0
42.93997,383.2846,0
42.94997,382.7236,0
42.95997,382.1619,0
42.96997,381.6366,0
42.97997,381.0748,0
42.98997,380.5083,0
42.99997,379.9448,0
43.00997,379.4139,0
43.01997,378.8466,0
43.02997,378.2785,0
43.03997,377.7095,0
43.04997,377.1732,0
43.05997,376.6042,0
43.06997,376.0344,0
43.07997,375.46,0
43.08997,374.926,0
43.09997,374.3515,0
43.10997,373.8073,0
43.11997,373.2326,0
43.12997,372.6942,0
43.13997,372.1154,0
43.14997,371.5399,0
43.15997,370.9595,0
43.16997,370.4157,0
43.17997,369.8664,0
43.18997,369.2864,0
43.19997,368.7017,0
43.20997,368.1577,0
43.21997,367.608,0
43.22997,367.0238,0
43.23997,366.4428,0
43.24997,365.8945,0
43.25997,365.3406,0
43.26997,364.756,0
43.27997,364.2082,0
43.28997,363.6508,0
43.29997,363.0667,0
43.30997,362.478,0
43.31997,361.9567,0
43.32997,361.3692,0
43.33997,360.7809,0
43.34997,360.2603,0
43.35997,359.6731,0
43.36997,359.1165,0
43.37997,358.5251,0
43.38997,357.9743,0
43.39997,357.4141,0
43.40997,356.8232,0
43.41997,356.2587,0
43.42997,355.705,0
43.43997,355.1456,0
43.44997,354.5516,0
43.45997,354.0296,0
43.46997,353.4369,0
43.47997,352.8746,0
43.48997,352.2816,0
43.49997,351.7565,0
43.50997,351.1607,0
43.51997,350.5994,0
43.52997,350.0386,0
43.53997,349.4805,0
43.54997,348.9169,0
43.55997,348.3227,0
43.56997,347.7962,0
43.57997,347.2303,0
43.58997,346.6378,0
43.59997,346.0718,0
43.60997,345.5435,0
43.61997,344.9529,0
43.62997,344.3885,0
43.63997,343.8247,0
43.64997,343.2635,0
43.65997,342.701,0
43.66997,342.1349,0
43.67997,341.5694,0
43.68997,341.0144,0
43.69997,340.4501,0
43.70997,339.8862,0
43.71997,339.3189,0
43.72997,338.7622,0
43.73997,338.1961,0
43.74997,337.6306,0
43.75997,337.1068,0
43.76997,336.5438,0
43.77997,335.9812,0
43.78997,335.3839,0
43.79997,334.8585,0
43.80997,334.2936,0
43.81997,333.7294,0
43.82997,333.1695,0
43.83997,332.6062,0
43.84997,332.0807,0
43.85997,331.4848,0
43.86997,330.9544,0
43.87997,330.3634,0
43.88997,329.8362,0
43.89997,329.2776,0
43.90997,328.7155,0
43.91997,328.1541,0
43.92997,327.6264,0
43.93997,327.0674,0
43.94997,326.5088,0
43.95997,325.9468,0
43.96997,325.3853,0
43.97997,324.8616,0
43.98997,324.3027,0
43.99997,323.7442,0
44.00997,323.1861,0
44.01997,322.666,0
44.02997,322.1066,0
44.03997,321.5475,0
44.04997,320.9931,0
44.05997,320.4662,0
44.06997,319.9474,0
44.07997,319.3893,0
44.08997,318.8356,0
44.09997,318.2824,0
44.10997,317.7256,0
44.11997,317.2069,0
44.12997,316.6527,0
44.13997,316.0991,0
44.14997,315.5771,0
44.15997,315.0217,0
44.16997,314.4708,0
44.17997,313.9539,0
44.18997,313.4014,0
44.19997,312.8536,0
44.20997,312.3334,0
44.21997,311.7838,0
44.22997,311.2307,0
44.23997,310.7195,0
44.24997,310.173,0
44.25997,309.6541,0
44.26997,309.1058,0
44.27997,308.558,0
44.28997,308.0107,0
44.29997,307.5325,0
44.30997,306.9476,0
44.31997,306.4405,0
44.32997,305.9291,0
44.33997,305.3844,0
44.34997,304.8402,0
44.35997,304.2965,0
44.36997,303.7845,0
44.37997,303.2803,0
44.38997,302.737,0
44.39997,302.2292,0
44.40997,301.6921,0
44.41997,301.1514,0
44.42997,300.6424,0
44.43997,300.104,0
44.44997,299.5974,0
44.45997,299.0613,0
44.46997,298.559,0
44.47997,298.0566,0
44.48997,297.5209,0
44.49997,297.0167,0
44.50997,296.4832,0
44.51997,295.9462,0
44.52997,295.4449,0
44.53997,294.9141,0
44.54997,294.411,0
44.55997,293.8785,0
44.56997,293.3817,0
44.57997,292.8515,0
44.58997,292.3218,0
44.59997,291.8572,0
44.60997,291.2939,0
44.61997,290.8355,0
44.62997,290.3078,0
44.63997,289.812,0
44.64997,289.2906,0
44.65997,288.7969,0
44.66997,288.2738,0
44.67997,287.7824,0
44.68997,287.2615,0
44.69997,286.7725,0
44.70997,286.2811,0
44.71997,285.7603,0
44.72997,285.2712,0
44.73997,284.7528,0
44.74997,284.2659,0
44.75997,283.7497,0
44.76997,283.2612,0
44.77997,282.7784,0
44.78997,282.2663,0
44.79997,281.7817,0
44.80997,281.2679,0
44.81997,280.7857,0
44.82997,280.3051,0
44.83997,279.7954,0
44.84997,279.3132,0
44.85997,278.8017,0
44.86997,278.3258,0
44.87997,277.8476,0
44.88997,277.3401,0
44.89997,276.8643,0
44.90997,276.3902,0
44.91997,275.8867,0
44.92997,275.4149,0
44.93997,274.9409,0
44.94997,274.4001,0
44.95997,273.9683,0
44.96997,273.4609,0
44.97997,272.96,0
44.98997,272.4908,0
44.99997,272.0233,0
45.00997,271.5576,0
45.01997,271.0626,0
45.02997,270.5952,0
45.03997,270.1295,0
45.04997,269.6385,0
45.05997,269.1752,0
45.06997,268.7136,0
45.07997,268.2164,0
45.08997,267.7217,0
45.09997,267.2626,0
45.10997,266.8053,0
45.11997,266.3458,0
45.12997,265.8881,0
45.13997,265.405,0
45.14997,264.9495,0
45.15997,264.4958,0
45.16997,264.0066,0
45.17997,263.5509,0
45.18997,263.0699,0
45.19997,262.6205,0
45.20997,262.1689,0
45.21997,261.719,0
45.22997,261.2709,0
45.23997,260.7873,0
45.24997,260.3101,0
45.25997,259.8645,0
45.26997,259.4167,0
45.27997,258.9748,0
45.28997,258.5345,0
45.29997,258.0547,0
45.30997,257.6125,0
45.31997,257.141,0
45.32997,256.7011,0
45.33997,256.2629,0
45.34997,255.7892,0
45.35997,255.3491,0
45.36997,254.9107,0
45.37997,254.4781,0
45.38997,254.0434,0
45.39997,253.5418,0
45.40997,253.1389,0
45.41997,252.6727,0
45.42997,252.2422,0
45.43997,251.8136,0
45.44997,251.3452,0
45.45997,250.9145,0
45.46997,250.4856,0
45.47997,250.0585,0
45.48997,249.5957,0
45.49997,249.1706,0
45.50997,248.7473,0
45.51997,248.3217,0
45.52997,247.8645,0
45.53997,247.4449,0
45.54997,247.0232,0
45.55997,246.6032,0
45.56997,246.1476,0
45.57997,245.7296,0
45.58997,245.3134,0
45.59997,244.8616,0
45.60997,244.4435,0
45.61997,244.0271,0
45.62997,243.6164,0
45.63997,243.1702,0
45.64997,242.7576,0
45.65997,242.3467,0
45.66997,241.9003,0
45.67997,241.4915,0
45.68997,241.0845,0
45.69997,240.6418,0
45.70997,240.2328,0
45.71997,239.8256,0
45.72997,239.3868,0
45.73997,238.9816,0
45.74997,238.5782,0
45.75997,238.1765,0
45.76997,237.7393,0
45.77997,237.3396,0
45.78997,236.9044,0
45.79997,236.5067,0
45.80997,236.1069,0
45.81997,235.7026,0
45.82997,235.2789,0
45.83997,234.8869,0
45.84997,234.4553,0
45.85997,234.0924,0
45.86997,233.6703,0
45.87997,233.2696,0
45.88997,232.8807,0
45.89997,232.4561,0
45.90997,232.0652,0
45.91997,231.676,0
45.92997,231.2514,0
45.93997,230.8683,0
45.94997,230.4455,0
45.95997,230.0916,0
45.96997,229.7095,0
45.97997,229.2879,0
45.98997,228.9079,0
45.99997,228.4923,0
46.00997,228.0831,0
46.01997,227.7016,0
46.02997,227.2845,0
46.03997,226.9051,0
46.04997,226.5211,0
46.05997,226.1138,0
46.06997,225.7693,0
46.07997,225.3593,0
46.08997,224.983,0
46.09997,224.5749,0
46.10997,224.2047,0
46.11997,223.7947,0
46.12997,223.4536,0
46.13997,223.0158,0
46.14997,222.6766,0
46.15997,222.272,0
46.16997,221.905,0
46.17997,221.5023,0
46.18997,221.1334,0
46.19997,220.7663,0
46.20997,220.3674,0
46.21997,220.0062,0
46.22997,219.6055,0
46.23997,219.2423,0
46.24997,218.8436,0
46.25997,218.4825,0
46.26997,218.0858,0
46.27997,217.7578,0
46.28997,217.3332,0
46.29997,217.0033,0
46.30997,216.6078,0
46.31997,216.2541,0
46.32997,215.8647,0
46.33997,215.509,0
46.34997,215.1177,0
46.35997,214.7639,0
46.36997,214.3745,0
46.37997,214.0229,0
46.38997,213.6356,0
46.39997,213.2859,0
46.40997,212.9278,0
46.41997,212.5462,0
46.42997,212.1901,0
46.43997,211.8458,0
46.44997,211.4618,0
46.45997,211.0781,0
46.46997,210.732,0
46.47997,210.3504,0
46.48997,210.0063,0
46.49997,209.6578,0
46.50997,209.317,0
46.51997,208.9406,0
46.52997,208.5979,0
46.53997,208.2196,0
46.54997,207.8455,0
46.55997,207.5402,0
46.56997,207.1654,0
46.57997,206.8283,0
46.58997,206.4555,0
46.59997,206.1164,0
46.60997,205.7767,0
46.61997,205.4076,0
46.62997,205.076,0
46.63997,204.7359,0
46.64997,204.3663,0
46.65997,204.0343,0
46.66997,203.6705,0
46.67997,203.3717,0
46.68997,203.0074,0
46.69997,202.6433,0
46.70997,202.348,0
46.71997,201.9832,0
46.72997,201.6912,0
46.73997,201.3337,0
46.74997,200.9764,0
46.75997,200.684,0
46.76997,200.3261,0
46.77997,199.9995,0
46.78997,199.6474,0
46.79997,199.3599,0
46.80997,199.0071,0
46.81997,198.6856,0
46.82997,198.3719,0
46.83997,198.0497,0
46.84997,197.7019,0
46.85997,197.4228,0
46.86997,197.0784,0
46.87997,196.7613,0
46.88997,196.452,0
46.89997,196.1382,0
46.90997,195.8299,0
46.91997,195.488,0
46.92997,195.2148,0
46.93997,194.8763,0
46.94997,194.569,0
46.95997,194.2594,0
46.96997,193.9615,0
46.97997,193.6591,0
46.98997,193.3582,0
46.99997,193.0237,0
47.00997,192.7581,0
47.01997,192.458,0
47.02997,192.1635,0
47.03997,191.8354,0
47.04996,191.5386,0
47.05997,191.2434,0
47.06997,190.9871,0
47.07997,190.6654,0
47.08997,190.371,0
47.09997,190.0821,0
47.10997,189.7637,0
47.11997,189.5139,0
47.12997,189.2258,0
47.13997,188.9394,0
47.14997,188.6233,0
47.15997,188.3425,0
47.16997,188.0593,0
47.17997,187.7776,0
47.18997,187.5348,0
47.19997,187.2265,0
47.20996,186.9457,0
47.21997,186.6703,0
47.22997,186.3966,0
47.23997,186.0931,0
47.24997,185.8171,0
47.25997,185.5425,0
47.26997,185.3069,0
47.27997,185.0099,0
47.28997,184.7441,0
47.29996,184.476,0
47.30997,184.2094,0
47.31997,183.9131,0
47.32997,183.6482,0
47.33997,183.3848,0
47.34997,183.0919,0
47.35997,182.8303,0
47.36996,182.5703,0
47.37997,182.3451,0
47.38997,182.0171,0
47.39997,181.7938,0
47.40997,181.5401,0
47.41997,181.2568,0
47.42997,181.0008,0
47.43997,180.7464,0
47.44997,180.4624,0
47.45996,180.2098,0
47.46997,179.9587,0
47.47997,179.678,0
47.48997,179.4286,0
47.49997,179.1809,0
47.50997,178.9034,0
47.51997,178.6534,0
47.52996,178.4089,0
47.53997,178.1348,0
47.54996,177.892,0
47.55997,177.6157,0
47.56997,177.3707,0
47.57997,177.1273,0
47.58997,176.8543,0
47.59997,176.6166,0
47.60997,176.3453,0
47.61996,176.1428,0
47.62997,175.8375,0
47.63997,175.6367,0
47.64997,175.3603,0
47.65997,175.0942,0
47.66997,174.8967,0
47.67997,174.5964,0
47.68997,174.4008,0
47.69997,174.0983,0
47.70996,173.9004,0
47.71997,173.6036,0
47.72997,173.4115,0
47.73997,173.1126,0
47.74997,172.9183,0
47.75997,172.6211,0
47.76997,172.3911,0
47.77996,172.1316,0
47.78997,171.9034,0
47.79996,171.6457,0
47.80997,171.4193,0
47.81997,171.1633,0
47.82997,170.9347,0
47.83997,170.6765,0
47.84997,170.4536,0
47.85997,170.2012,0
47.86996,169.98,0
47.87997,169.7254,0
47.88997,169.5021,0
47.89997,169.2492,0
47.90997,169.0277,0
47.91997,168.7805,0
47.92997,168.5608,0
47.93996,168.3114,0
47.94997,168.0935,0
47.95996,167.8459,0
47.96997,167.6297,0
47.97997,167.3839,0
47.98997,167.1695,0
47.99997,166.888,0
48.00997,166.7113,0
48.01997,166.4276,0
48.02996,166.2113,0
48.03997,165.9653,0
48.04996,165.7547,0
48.05997,165.5144,0
48.06997,165.3015,0
48.07997,165.0591,0
48.08997,164.8481,0
48.09996,164.6385,0
48.10997,164.3993,0
48.11996,164.1916,0
48.12997,163.9168,0
48.13997,163.7093,0
48.14997,163.4721,0
48.15997,163.2664,0
48.16997,163.0582,0
48.17997,162.8244,0
48.18996,162.6219,0
48.19997,162.3898,0
48.20996,162.1891,0
48.21997,161.9175,0
48.22997,161.7131,0
48.23997,161.5101,0
48.24997,161.2817,0
48.25996,161.0845,0
48.26997,160.8849,0
48.27996,160.6557,0
48.28997,160.4579,0
48.29996,160.2242,0
48.30997,159.9967,0
48.31997,159.8007,0
48.32997,159.6062,0
48.33997,159.382,0
48.34996,159.1893,0
48.35997,158.9607,0
48.36996,158.7343,0
48.37997,158.5394,0
48.38997,158.3499,0
48.39997,158.162,0
48.40997,157.9444,0
48.41996,157.7169,0
48.42997,157.5268,0
48.43996,157.307,0
48.44997,157.1226,0
48.45996,156.9398,0
48.46997,156.7171,0
48.47997,156.5006,0
48.48997,156.3155,0
48.49997,156.1319,0
48.50996,155.9499,0
48.51997,155.7008,0
48.52996,155.5191,0
48.53997,155.3389,0
48.54996,155.16,0
48.55997,154.9517,0
48.56997,154.7334,0
48.57996,154.5524,0
48.58997,154.377,0
48.59996,154.2031,0
48.60997,153.9934,0
48.61996,153.7858,0
48.62997,153.6097,0
48.63997,153.4351,0
48.64997,153.262,0
48.65997,153.0259,0
48.66996,152.8531,0
48.67997,152.6818,0
48.68996,152.512,0
48.69997,152.3064,0
48.70996,152.107,0
48.71997,151.935,0
48.72997,151.7685,0
48.73997,151.5662,0
48.74997,151.3701,0
48.75996,151.2054,0
48.76997,151.0421,0
48.77996,150.808,0
48.78997,150.6411,0
48.79996,150.4796,0
48.80997,150.2512,0
48.81997,150.09,0
48.82996,149.9263,0
48.83997,149.7643,0
48.84996,149.5664,0
48.85997,149.3747,0
48.86996,149.2183,0
48.87997,149.0594,0
48.88997,148.8336,0
48.89997,148.6751,0
48.90997,148.518,0
48.91996,148.3252,0
48.92997,148.1385,0
48.93996,147.9833,0
48.94997,147.7921,0
48.95996,147.6383,0
48.96997,147.455,0
48.97997,147.303,0
48.98996,147.1112,0
48.99997,146.9257,0
49.00996,146.7754,0
49.01997,146.5894,0
49.02996,146.4408,0
49.03997,146.2584,0
49.04996,146.0702,0
49.05997,145.9193,0
49.06997,145.7699,0
49.07996,145.5576,0
49.08997,145.4125,0
