Time,Fx,Lambda
23.67999,99.75553,0
23.69999,99.1704,0
23.71999,98.58955,0
23.73999,98.01181,0
23.75999,97.4364,0
23.77999,96.86527,0
23.79999,96.29784,0
23.81999,95.73196,0
23.83999,95.16977,0
23.85999,94.61225,0
23.87999,94.05668,0
23.89999,93.50422,0
23.91999,92.95545,0
23.93999,92.40961,0
23.95999,91.86765,0
23.97999,91.3286,0
23.99999,90.79169,0
24.01999,90.2579,0
24.03999,89.72683,0
24.05999,89.20043,0
24.07999,88.67714,0
24.09999,88.15598,0
24.11999,87.63775,0
24.13999,87.12321,0
24.15999,86.611,0
24.17999,86.10093,0
24.19999,85.59475,0
24.21999,85.09148,0
24.23999,84.59036,0
24.25999,84.09235,0
24.27999,83.59725,0
24.29999,83.10527,0
24.31999,82.6162,0
24.33999,82.12927,0
24.35999,81.64623,0
24.37999,81.16553,0
24.39999,80.68755,0
24.41999,80.21268,0
24.43999,79.74091,0
24.45999,79.27129,0
24.47999,78.80556,0
24.49999,78.34041,0
24.51999,77.87818,0
24.53999,77.41906,0
24.55999,76.96305,0
24.57999,76.50996,0
24.59999,76.05978,0
24.61999,75.61038,0
24.63999,75.1641,0
24.65999,74.72151,0
24.67999,74.28125,0
24.69999,73.84313,0
24.71999,73.40715,0
24.73999,72.97448,0
24.75999,72.54375,0
24.77999,72.11633,0
24.79999,71.69104,0
24.81999,71.2679,0
24.83999,70.84786,0
24.85999,70.4286,0
24.87999,70.01305,0
24.89999,69.6004,0
24.91999,69.18873,0
24.93999,68.77998,0
24.95999,68.37414,0
24.97999,67.97005,0
24.99999,67.56868,0
25.01999,67.17062,0
25.03999,66.77315,0
25.05999,66.37936,0
25.07999,65.98636,0
25.09999,65.59647,0
25.11999,65.20813,0
25.13999,64.82271,0
25.15999,64.4404,0
25.17999,64.05946,0
25.19999,63.68162,0
25.21999,63.30456,0
25.23999,62.93042,0
25.25999,62.5588,0
25.27999,62.18914,0
25.29999,61.82122,0
25.31999,61.45544,0
25.33999,61.09199,0
25.35999,60.73146,0
25.37999,60.37171,0
25.39999,60.01429,0
25.41999,59.65902,0
25.43999,59.30548,0
25.45999,58.95487,0
25.47999,58.60562,0
25.49999,58.25968,0
25.51999,57.9151,0
25.53999,57.57109,0
25.55999,57.23118,0
25.57999,56.89185,0
25.59999,56.55485,0
25.61999,56.22018,0
25.63999,55.88688,0
25.65999,55.55513,0
25.67999,55.22649,0
25.69999,54.89863,0
25.71999,54.57291,0
25.73999,54.2503,0
25.75999,53.92847,0
25.77999,53.60819,0
25.79999,53.29161,0
25.81999,52.97581,0
25.83999,52.66156,0
25.85999,52.34887,0
25.87999,52.03909,0
25.89999,51.73009,0
25.91999,51.42343,0
25.93999,51.11832,0
25.95999,50.81555,0
25.97999,50.51414,0
25.99999,50.21428,0
26.01999,49.91676,0
26.03999,49.62001,0
26.05999,49.32618,0
26.07999,49.03313,0
26.09999,48.74241,0
26.11999,48.45325,0
26.13999,48.16564,0
26.15999,47.87862,0
26.17999,47.5949,0
26.19999,47.31332,0
26.21999,47.03233,0
26.23999,46.75308,0
26.25999,46.4754,0
26.27999,46.19907,0
26.29999,45.92429,0
26.31999,45.65108,0
26.33999,45.3802,0
26.35999,45.11145,0
26.37999,44.84368,0
26.39999,44.57804,0
26.41999,44.31319,0
26.43999,44.04989,0
26.45999,43.78815,0
26.47999,43.52855,0
26.49999,43.26991,0
26.51999,43.01186,0
26.53999,42.75615,0
26.55999,42.50199,0
26.57999,42.24939,0
26.59999,41.99756,0
26.61999,41.74787,0
26.63999,41.49896,0
26.65999,41.25258,0
26.67999,41.00679,0
26.69999,40.76254,0
26.71999,40.51966,0
26.73999,40.27853,0
26.75999,40.03896,0
26.77999,39.80074,0
26.79999,39.56409,0
26.81999,39.32898,0
26.83999,39.09466,0
26.85999,38.86267,0
26.87999,38.63145,0
26.89999,38.40238,0
26.91999,38.17428,0
26.93999,37.94754,0
26.95999,37.72235,0
26.97999,37.49795,0
26.99999,37.27431,0
27.01999,37.05224,0
27.03999,36.83173,0
27.05999,36.61179,0
27.07999,36.39439,0
27.09999,36.17834,0
27.11999,35.96404,0
27.13999,35.75033,0
27.15999,35.5374,0
27.17999,35.32524,0
27.19999,35.11464,0
27.21999,34.90618,0
27.23999,34.69869,0
27.25999,34.49257,0
27.27999,34.28663,0
27.29999,34.08206,0
27.31999,33.87904,0
27.33999,33.67778,0
27.35999,33.47787,0
27.37999,33.27855,0
27.39999,33.0802,0
27.41999,32.88341,0
27.43999,32.68739,0
27.45999,32.49352,0
27.47999,32.29905,0
27.49999,32.10673,0
27.51999,31.91519,0
27.53999,31.7254,0
27.55999,31.53696,0
27.57999,31.34931,0
27.59999,31.16243,0
27.61999,30.97711,0
27.63999,30.79315,0
27.65999,30.60939,0
27.67999,30.4264,0
27.69999,30.24555,0
27.71999,30.0649,0
27.73999,29.88561,0
27.75999,29.70729,0
27.77999,29.53111,0
27.79999,29.35415,0
27.81999,29.17952,0
27.83999,29.00568,0
27.85999,28.83183,0
27.87999,28.66031,0
27.89999,28.48958,0
27.91999,28.3204,0
27.93999,28.15102,0
27.95999,27.9834,0
27.97999,27.81714,0
27.99999,27.65107,0
28.01999,27.48636,0
28.03999,27.3234,0
28.05999,27.16025,0
28.07999,26.99788,0
28.09999,26.83784,0
28.11999,26.67779,0
28.13999,26.51853,0
28.15999,26.36005,0
28.17999,26.20234,0
28.19999,26.04696,0
28.21999,25.89081,0
28.23999,25.73622,0
28.25999,25.58376,0
28.27999,25.43072,0
28.29999,25.27924,0
28.31999,25.12756,0
28.33999,24.97763,0
28.35999,24.82906,0
28.37999,24.68049,0
28.39999,24.53368,0
28.41999,24.38667,0
28.43999,24.24121,0
28.45999,24.09731,0
28.47999,23.95263,0
28.49999,23.81028,0
28.51999,23.66794,0
28.53999,23.52637,0
28.55999,23.38558,0
28.57999,23.24557,0
28.59999,23.10789,0
28.61999,22.96944,0
28.63999,22.83332,0
28.65999,22.69622,0
28.67999,22.56088,0
28.69999,22.42631,0
28.71999,22.29233,0
28.73999,22.15854,0
28.75999,22.02611,0
28.77999,21.89544,0
28.79999,21.76456,0
28.81999,21.63525,0
28.83999,21.50613,0
28.85999,21.37837,0
28.87999,21.25061,0
28.89999,21.1244,0
28.91999,20.99742,0
28.93999,20.87296,0
28.95999,20.74832,0
28.97999,20.62522,0
28.99999,20.50135,0
29.01999,20.37981,0
29.03999,20.2575,0
29.05999,20.13732,0
29.07999,20.01656,0
29.09999,19.89814,0
29.11999,19.77893,0
29.13999,19.66128,0
29.15999,19.54422,0
29.17999,19.42657,0
29.19999,19.31048,0
29.21999,19.19497,0
29.23999,19.08043,0
29.25999,18.96589,0
29.27999,18.85272,0
29.29999,18.73974,0
29.31999,18.62812,0
29.33999,18.51669,0
29.35999,18.40663,0
29.37999,18.29656,0
29.39999,18.18669,0
29.41999,18.07818,0
29.43999,17.96909,0
29.45999,17.86214,0
29.47999,17.75518,0
29.49999,17.64979,0
29.51999,17.54381,0
29.53999,17.43996,0
29.55999,17.33612,0
29.57999,17.2315,0
29.59999,17.12922,0
29.61999,17.02615,0
29.63999,16.92542,0
29.65999,16.82392,0
29.67999,16.72241,0
29.69999,16.62323,0
29.71999,16.52328,0
29.73999,16.42488,0
29.75999,16.32726,0
29.77999,16.22887,0
29.79999,16.13202,0
29.81999,16.03518,0
29.83999,15.94048,0
29.85999,15.8452,0
29.87999,15.74991,0
29.89999,15.65618,0
29.91999,15.56226,0
29.93999,15.46853,0
29.95999,15.37635,0
29.97999,15.28418,0
29.99999,15.19337,0
30.01999,15.10275,0
30.03999,15.01116,0
30.05999,14.92209,0
30.07999,14.83303,0
30.09999,14.74377,0
30.11999,14.65627,0
30.13999,14.56779,0
30.15999,14.48028,0
30.17999,14.39414,0
30.19999,14.30741,0
30.21999,14.22282,0
30.23999,14.13764,0
30.25999,14.05305,0
30.27999,13.96924,0
30.29999,13.8864,0
30.31999,13.80259,0
30.33999,13.72111,0
30.35999,13.63905,0
30.37999,13.55757,0
30.39999,13.47687,0
30.41999,13.39636,0
30.43999,13.31644,0
30.45999,13.23729,0
30.47999,13.15815,0
30.49999,13.0792,0
30.51999,13.00083,0
30.53999,12.92324,0
30.55999,12.84565,0
30.57999,12.76806,0
30.59999,12.69222,0
30.61999,12.61619,0
30.63999,12.54015,0
30.65999,12.46567,0
30.67999,12.3912,0
30.69999,12.31672,0
30.71999,12.24379,0
30.73999,12.17087,0
30.75999,12.09795,0
30.77999,12.02503,0
30.79999,11.95366,0
30.81999,11.88229,0
30.83999,11.81015,0
30.85999,11.74034,0
30.87999,11.67053,0
30.89999,11.60071,0
30.91999,11.5309,0
30.93999,11.46187,0
30.95999,11.39361,0
30.97999,11.32536,0
30.99999,11.25788,0
31.01999,11.19118,0
31.03999,11.1237,0
31.05999,11.057,0
31.07999,10.99089,0
31.09999,10.92574,0
31.11999,10.8606,0
31.13999,10.79468,0
31.15999,10.73031,0
31.17999,10.66672,0
31.19999,10.60216,0
31.21999,10.53857,0
31.23999,10.47576,0
31.25999,10.41373,0
31.27999,10.35092,0
31.29999,10.28791,0
31.31999,10.22744,0
31.33999,10.16618,0
31.35999,10.10493,0
31.37999,10.04348,0
31.39999,9.984556,0
31.41999,9.924857,0
31.43999,9.864964,0
31.45999,9.805264,0
31.47999,9.747121,0
31.49999,9.688783,0
31.51999,9.631417,0
31.53999,9.573274,0
31.55999,9.516491,0
31.57999,9.459903,0
31.59999,9.403316,0
31.61999,9.346533,0
31.63999,9.289945,0
31.65999,9.234913,0
31.67999,9.179686,0
31.69999,9.124654,0
31.71999,9.069427,0
31.73999,9.01595,0
31.75999,8.961502,0
31.77999,8.908025,0
31.79999,8.854548,0
31.81999,8.800878,0
31.83999,8.748957,0
31.85999,8.696841,0
31.87999,8.644143,0
31.89999,8.592028,0
31.91999,8.540107,0
31.93999,8.489547,0
31.95999,8.439181,0
31.97999,8.387844,0
31.99999,8.337479,0
32.01999,8.288475,0
32.03999,8.238888,0
32.05999,8.189884,0
32.07999,8.141074,0
32.09999,8.091292,0
32.11999,8.042483,0
32.13999,7.994257,0
32.15999,7.947003,0
32.17999,7.898777,0
32.19999,7.851523,0
32.21999,7.804075,0
32.23999,7.757404,0
32.25999,7.711706,0
32.27999,7.665036,0
32.29999,7.619338,0
32.31999,7.572667,0
32.33999,7.527553,0
32.35999,7.48341,0
32.37999,7.438295,0
32.39999,7.394153,0
32.41999,7.349038,0
32.43999,7.303924,0
32.45999,7.261337,0
32.47999,7.217778,0
32.49999,7.174413,0
32.51999,7.131632,0
32.53999,7.088073,0
32.55999,7.046264,0
32.57999,7.00426,0
32.59999,6.963035,0
32.61999,6.921226,0
32.63999,6.879222,0
32.65999,6.837219,0
32.67999,6.797744,0
32.69999,6.757296,0
32.71999,6.716848,0
32.73999,6.676595,0
32.75999,6.636147,0
32.77999,6.595699,0
32.79999,6.557002,0
32.81999,6.518888,0
32.83999,6.479996,0
32.85999,6.441103,0
32.87999,6.402406,0
32.89999,6.363514,0
32.91999,6.324622,0
32.93999,6.28748,0
32.95999,6.250144,0
32.97999,6.212808,0
32.99999,6.175471,0
33.01999,6.138329,0
33.03999,6.100993,0
33.05999,6.063656,0
33.07999,6.027876,0
33.09999,5.99229,0
33.11999,5.956509,0
33.13999,5.920728,0
33.15999,5.885142,0
33.17999,5.848584,0
33.19999,5.814359,0
33.21999,5.780134,0
33.23999,5.745909,0
33.25999,5.711878,0
33.27999,5.677653,0
33.29999,5.643428,0
33.31999,5.608425,0
33.33999,5.574395,0
33.35999,5.541726,0
33.37999,5.509056,0
33.39999,5.475609,0
33.41999,5.44294,0
33.43999,5.410465,0
33.45999,5.377796,0
33.47999,5.345126,0
33.49999,5.313235,0
33.51999,5.282121,0
33.53999,5.251202,0
33.55999,5.219311,0
33.57999,5.188197,0
33.59999,5.157084,0
33.61999,5.125192,0
33.63999,5.094273,0
33.65999,5.064715,0
33.67999,5.034379,0
33.69999,5.004821,0
33.71999,4.974485,0
33.73999,4.945122,0
33.75999,4.915564,0
33.77999,4.885228,0
33.79999,4.85567,0
33.81999,4.825334,0
33.83999,4.797332,0
33.85999,4.768746,0
33.87999,4.740744,0
33.89999,4.711964,0
33.91999,4.683962,0
33.93999,4.655181,0
33.95999,4.627179,0
33.97999,4.599177,0
33.99999,4.572147,0
34.01999,4.544923,0
34.03999,4.518476,0
34.05999,4.491252,0
34.07999,4.464805,0
34.09999,4.437581,0
34.11999,4.411134,0
34.13999,4.384104,0
34.15999,4.35688,0
34.17999,4.330433,0
34.19999,4.304764,0
34.21999,4.279873,0
34.23999,4.254205,0
34.25999,4.228536,0
34.27999,4.20384,0
34.29999,4.178171,0
34.31999,4.152502,0
34.33999,4.127611,0
34.35999,4.101943,0
34.37999,4.077829,0
34.39999,4.054494,0
34.41999,4.030381,0
34.43999,4.006463,0
34.45999,3.983127,0
34.47999,3.959014,0
34.49999,3.934901,0
34.51999,3.910788,0
34.53999,3.887453,0
34.55999,3.86334,0
34.57999,3.839227,0
34.59999,3.816669,0
34.61999,3.79489,0
34.63999,3.772527,0
34.65999,3.749969,0
34.67999,3.727412,0
34.69999,3.704855,0
34.71999,3.683075,0
34.73999,3.660518,0
34.75999,3.63796,0
34.77999,3.615403,0
34.79999,3.592846,0
34.81999,3.572622,0
34.83999,3.551815,0
34.85999,3.530813,0
34.87999,3.509811,0
34.89999,3.48881,0
34.91999,3.467808,0
34.93999,3.446806,0
34.95999,3.425805,0
34.97999,3.405581,0
34.99999,3.384579,0
35.01999,3.363577,0
35.03999,3.342576,0
35.05999,3.32313,0
35.07999,3.303878,0
35.09999,3.284432,0
35.11999,3.264986,0
35.13999,3.24554,0
35.15999,3.226094,0
35.17999,3.206648,0
35.19999,3.187202,0
35.21999,3.167756,0
35.23999,3.14831,0
35.25999,3.128864,0
35.27999,3.109418,0
35.29999,3.091527,0
35.31999,3.073637,0
35.33999,3.055747,0
35.35999,3.038051,0
35.37999,3.020161,0
35.39999,3.00227,0
35.41999,2.98438,0
35.43999,2.96649,0
35.45999,2.948599,0
35.47999,2.930709,0
35.49999,2.912819,0
35.51999,2.894928,0
35.53999,2.877038,0
35.55999,2.859148,0
35.57999,2.842813,0
35.59999,2.826478,0
35.61999,2.809366,0
35.63999,2.793031,0
35.65999,2.776696,0
35.67999,2.760362,0
35.69999,2.744222,0
35.71999,2.727887,0
35.73999,2.711552,0
35.75999,2.695218,0
35.77999,2.678105,0
35.79999,2.661771,0
35.81999,2.645436,0
35.83999,2.629101,0
35.85999,2.612767,0
35.87999,2.597988,0
35.89999,2.583209,0
35.91999,2.567652,0
35.93999,2.552873,0
35.95999,2.538094,0
35.97999,2.523315,0
35.99999,2.508536,0
36.01999,2.492979,0
36.03999,2.4782,0
36.05999,2.463421,0
36.07999,2.448642,0
36.09999,2.433863,0
36.11999,2.418501,0
36.13999,2.403722,0
36.15999,2.388943,0
36.17999,2.374164,0
36.19999,2.359385,0
36.21999,2.345384,0
36.23999,2.332161,0
36.25999,2.318937,0
36.27999,2.304936,0
36.29999,2.291713,0
36.31999,2.27849,0
36.33999,2.265266,0
36.35999,2.251265,0
36.37999,2.238042,0
36.39999,2.224819,0
36.41999,2.211595,0
36.43999,2.197594,0
36.45999,2.184371,0
36.47999,2.171148,0
36.49999,2.157146,0
36.51999,2.143923,0
36.53999,2.1307,0
36.55999,2.117477,0
36.57999,2.103476,0
36.59999,2.091808,0
36.61999,2.08014,0
36.63999,2.067695,0
36.65999,2.056222,0
36.67999,2.043776,0
36.69999,2.032109,0
36.71999,2.020441,0
36.73999,2.007996,0
36.75999,1.996328,0
36.77999,1.98466,0
36.79999,1.972215,0
36.81999,1.960547,0
36.83999,1.94888,0
36.85999,1.936434,0
36.87999,1.924767,0
36.89999,1.913099,0
36.91999,1.900654,0
36.93999,1.888986,0
36.95999,1.87654,0
36.97999,1.864873,0
36.99999,1.854761,0
37.01999,1.843871,0
37.03999,1.833759,0
37.05999,1.82287,0
37.07999,1.812757,0
37.09999,1.801868,0
37.11999,1.791756,0
37.13999,1.781644,0
37.15999,1.770754,0
37.17999,1.760642,0
37.19999,1.749753,0
37.21999,1.73964,0
37.23999,1.728751,0
37.25999,1.718639,0
37.27999,1.707749,0
37.29999,1.697637,0
37.31999,1.687525,0
37.33998,1.676636,0
37.35999,1.666523,0
37.37999,1.655634,0
37.39999,1.645522,0
37.41999,1.634632,0
37.43999,1.62452,0
37.45999,1.614408,0
37.47999,1.605074,0
37.49999,1.59574,0
37.51999,1.587378,0
37.53999,1.578044,0
37.55999,1.569488,0
37.57999,1.560154,0
37.59999,1.551598,0
37.61999,1.542264,0
37.63999,1.533707,0
37.65999,1.524373,0
37.67999,1.515817,0
37.69999,1.506483,0
37.71999,1.497927,0
37.73999,1.488593,0
37.75999,1.480036,0
37.77999,1.470702,0
37.79999,1.462146,0
37.81999,1.452812,0
37.83998,1.444256,0
37.85999,1.434922,0
37.87999,1.426365,0
37.89999,1.417031,0
37.91999,1.408475,0
37.93999,1.399141,0
37.95999,1.390585,0
37.97999,1.381251,0
37.99998,1.371916,0
38.01999,1.36336,0
38.03999,1.355582,0
38.05999,1.348581,0
38.07999,1.340803,0
38.09999,1.333802,0
38.11999,1.326024,0
38.13999,1.318245,0
38.15998,1.311245,0
38.17999,1.303466,0
38.19999,1.296466,0
38.21999,1.288687,0
38.23999,1.280909,0
38.25999,1.273908,0
38.27999,1.26613,0
38.29999,1.25913,0
38.31999,1.251351,0
38.33998,1.243573,0
38.35999,1.236572,0
38.37999,1.228794,0
38.39999,1.221793,0
38.41999,1.214015,0
38.43999,1.206236,0
38.45999,1.199236,0
38.47999,1.191457,0
38.49998,1.184457,0
38.51999,1.176678,0
38.53999,1.1689,0
38.55999,1.161899,0
38.57999,1.154121,0
38.59999,1.14712,0
38.61999,1.139342,0
38.63999,1.131564,0
38.65998,1.124563,0
38.67999,1.116785,0
38.69999,1.110562,0
38.71999,1.105117,0
38.73999,1.098894,0
38.75999,1.092672,0
38.77999,1.087227,0
38.79999,1.081004,0
38.81998,1.074781,0
38.83998,1.069336,0
38.85999,1.063114,0
38.87999,1.056891,0
38.89999,1.051446,0
38.91999,1.045223,0
38.93999,1.039001,0
38.95999,1.033556,0
38.97998,1.027333,0
38.99998,1.02111,0
39.01999,1.015665,0
39.03999,1.009443,0
39.05999,1.00322,0
39.07999,0.9977751,0
39.09999,0.9915524,0
39.11999,0.9853296,0
39.13999,0.9798847,0
39.15998,0.973662,0
39.17999,0.9674393,0
39.19999,0.9612166,0
39.21999,0.9557717,0
39.23999,0.949549,0
39.25999,0.9433262,0
39.27999,0.9378814,0
39.29999,0.9316586,0
39.31998,0.9254359,0
39.33998,0.919991,0
39.35999,0.9139627,0
39.37999,0.90774,0
39.39999,0.9022951,0
39.41999,0.8960724,0
39.43999,0.8898497,0
39.45999,0.8844048,0
39.47998,0.8781821,0
39.49998,0.8719593,0
39.51999,0.8665144,0
39.53999,0.8618474,0
39.55999,0.8571804,0
39.57999,0.8525133,0
39.59999,0.8486241,0
39.61999,0.8439571,0
39.63998,0.83929,0
39.65998,0.834623,0
39.67999,0.8307338,0
39.69999,0.8260667,0
39.71999,0.8213997,0
39.73999,0.8167326,0
39.75999,0.8120656,0
39.77999,0.8081764,0
39.79999,0.8035094,0
39.81998,0.7988423,0
39.83998,0.7941753,0
39.85999,0.7902861,0
39.87999,0.785619,0
39.89999,0.780952,0
39.91999,0.7762849,0
39.93999,0.7723957,0
39.95999,0.7677287,0
39.97998,0.7630616,0
39.99998,0.7583946,0
40.01999,0.7545054,0
40.03999,0.7498384,0
40.05999,0.7451713,0
40.07999,0.7405043,0
40.09999,0.7366151,0
40.11999,0.731948,0
40.13998,0.727281,0
40.15998,0.7226139,0
40.17999,0.7187247,0
40.19999,0.7140577,0
40.21999,0.7093906,0
40.23999,0.7047236,0
40.25999,0.7000566,0
40.27999,0.6961673,0
40.29998,0.6915003,0
40.31998,0.6868333,0
40.33998,0.6821662,0
40.35999,0.678277,0
40.37999,0.67361,0
40.39999,0.6689429,0
40.41999,0.6642759,0
40.43999,0.6603867,0
40.45998,0.6557196,0
40.47998,0.6510526,0
40.49998,0.6463856,0
40.51999,0.6424963,0
40.53999,0.6378293,0
40.55999,0.6331623,0
40.57999,0.6284952,0
40.59999,0.624606,0
40.61999,0.619939,0
40.63998,0.6168276,0
40.65998,0.6137162,0
40.67999,0.6106049,0
40.69999,0.6074935,0
40.71999,0.60516,0
40.73999,0.6020486,0
40.75999,0.5989373,0
40.77999,0.5958259,0
40.79998,0.5927145,0
40.81998,0.5896032,0
40.83998,0.5872697,0
40.85999,0.5841583,0
40.87999,0.5810469,0
40.89999,0.5779356,0
40.91999,0.5748242,0
40.93999,0.5717129,0
40.95998,0.5693793,0
40.97998,0.566268,0
40.99998,0.5631566,0
41.01999,0.5600452,0
41.03999,0.5569339,0
41.05999,0.5538225,0
41.07999,0.5507112,0
41.09999,0.5483776,0
41.11998,0.5452663,0
41.13998,0.5421549,0
41.15998,0.5390435,0
41.17999,0.5359322,0
41.19999,0.5328208,0
41.21999,0.5304873,0
41.23999,0.5273759,0
41.25999,0.5242646,0
41.27998,0.5211532,0
41.29998,0.5180418,0
41.31998,0.5149305,0
41.33998,0.512597,0
41.35999,0.5094856,0
41.37999,0.5063742,0
41.39999,0.5032629,0
41.41999,0.5001515,0
41.43999,0.4970402,0
41.45998,0.4947066,0
41.47998,0.4915953,0
41.49998,0.4884839,0
41.51999,0.4853725,0
41.53999,0.4822612,0
41.55999,0.4791498,0
41.57999,0.4760385,0
41.59999,0.4737049,0
41.61998,0.4705936,0
41.63998,0.4674822,0
41.65998,0.4643708,0
41.67999,0.4612595,0
41.69999,0.4581481,0
41.71999,0.4558146,0
41.73999,0.4527032,0
41.75999,0.4495919,0
41.77998,0.4464805,0
41.79998,0.4433692,0
41.81998,0.4402578,0
41.83998,0.4379243,0
41.85999,0.4348129,0
41.87999,0.4317015,0
41.89999,0.4285902,0
41.91999,0.4254788,0
41.93998,0.4223675,0
41.95998,0.4200339,0
41.97998,0.4169226,0
41.99998,0.4138112,0
42.01999,0.4106998,0
42.03999,0.4075885,0
42.05999,0.4044771,0
42.07999,0.4013658,0
42.09998,0.3990322,0
42.11998,0.3959209,0
42.13998,0.3928095,0
42.15998,0.3896981,0
42.17999,0.3865868,0
42.19999,0.3834754,0
42.21999,0.3811419,0
42.23999,0.3780305,0
42.25999,0.3749192,0
42.27998,0.3718078,0
42.29998,0.3702521,0
42.31998,0.3686965,0
42.33998,0.3671408,0
42.35999,0.3655851,0
42.37999,0.3640294,0
42.39999,0.3632516,0
42.41999,0.3616959,0
42.43998,0.3601402,0
42.45998,0.3585845,0
42.47998,0.3570288,0
42.49998,0.3554732,0
42.51999,0.3539175,0
42.53999,0.3523618,0
42.55999,0.3508061,0
42.57999,0.3492504,0
42.59998,0.3476948,0
42.61998,0.3461391,0
42.63998,0.3453612,0
42.65998,0.3438056,0
42.67999,0.3422499,0
42.69999,0.3406942,0
42.71999,0.3391385,0
42.73999,0.3375828,0
42.75998,0.3360271,0
42.77998,0.3344715,0
42.79998,0.3329158,0
42.81998,0.3313601,0
42.83998,0.3298044,0
42.85999,0.3282487,0
42.87999,0.3266931,0
42.89999,0.3259152,0
42.91998,0.3243595,0
42.93998,0.3228039,0
42.95998,0.3212482,0
42.97998,0.3196925,0
42.99998,0.3181368,0
43.01999,0.3165811,0
43.03999,0.3150254,0
43.05999,0.3134698,0
43.07999,0.3119141,0
43.09998,0.3103584,0
43.11998,0.3088027,0
43.13998,0.3080249,0
43.15998,0.3064692,0
43.17999,0.3049135,0
43.19999,0.3033578,0
43.21999,0.3018022,0
43.23999,0.3002465,0
43.25998,0.2986908,0
43.27998,0.2971351,0
43.29998,0.2955794,0
43.31998,0.2940238,0
43.33998,0.2924681,0
43.35999,0.2909124,0
43.37999,0.2893567,0
43.39999,0.2885789,0
43.41998,0.2870232,0
43.43998,0.2854675,0
43.45998,0.2839118,0
43.47998,0.2823561,0
43.49998,0.2808005,0
43.51999,0.2792448,0
43.53999,0.2776891,0
43.55999,0.2761334,0
43.57998,0.2745777,0
43.59998,0.2730221,0
43.61998,0.2714664,0
43.63998,0.2706885,0
43.65998,0.2691329,0
43.67999,0.2675772,0
43.69999,0.2660215,0
43.71999,0.2644658,0
43.73998,0.2629101,0
43.75998,0.2613544,0
43.77998,0.2597988,0
43.79998,0.2582431,0
43.81998,0.2566874,0
43.83998,0.2551317,0
43.85999,0.253576,0
43.87999,0.2520204,0
43.89999,0.2512425,0
43.91998,0.2496868,0
43.93998,0.2481312,0
43.95998,0.2465755,0
43.97998,0.2450198,0
43.99998,0.2434641,0
44.01999,0.2419084,0
44.03999,0.2403527,0
44.05999,0.2387971,0
44.07998,0.2372414,0
44.09998,0.2356857,0
44.11998,0.23413,0
44.13998,0.2333522,0
44.15998,0.2317965,0
44.17999,0.2302408,0
44.19999,0.2286851,0
44.21999,0.2271295,0
44.23998,0.2255738,0
44.25998,0.2240181,0
44.27998,0.2224624,0
44.29998,0.2209067,0
44.31998,0.2193511,0
44.33998,0.2177954,0
44.35999,0.2162397,0
44.37999,0.214684,0
44.39998,0.2139062,0
44.41998,0.2123505,0
44.43998,0.2107948,0
44.45998,0.2092391,0
44.47998,0.2076834,0
44.49998,0.2061278,0
44.51999,0.2045721,0
44.53999,0.2030164,0
44.55999,0.2014607,0
44.57998,0.199905,0
44.59998,0.1983494,0
44.61998,0.1967937,0
44.63998,0.1960158,0
44.65998,0.1944602,0
44.67999,0.1929045,0
44.69999,0.1913488,0
44.71999,0.1897931,0
44.73998,0.1882374,0
44.75998,0.1866817,0
44.77998,0.1851261,0
44.79998,0.1835704,0
44.81998,0.1820147,0
44.83998,0.180459,0
44.85999,0.1789033,0
44.87999,0.1773477,0
44.89998,0.1765698,0
44.91998,0.1750141,0
44.93998,0.1734585,0
44.95998,0.1719028,0
44.97998,0.1703471,0
44.99998,0.1687914,0
45.01999,0.1672357,0
45.03999,0.1656801,0
45.05998,0.1641244,0
45.07998,0.1625687,0
45.09998,0.161013,0
45.11998,0.1594573,0
45.13998,0.1586795,0
45.15998,0.1571238,0
45.17999,0.1555681,0
45.19999,0.1540124,0
45.21998,0.1524568,0
45.23998,0.1509011,0
45.25998,0.1493454,0
45.27998,0.1477897,0
45.29998,0.146234,0
45.31998,0.1446784,0
45.33998,0.1431227,0
45.35999,0.141567,0
45.37999,0.1400113,0
45.39998,0.1392335,0
45.41998,0.1376778,0
45.43998,0.1361221,0
45.45998,0.1345664,0
45.47998,0.1330107,0
45.49998,0.1314551,0
45.51999,0.1298994,0
45.53999,0.1283437,0
45.55998,0.126788,0
45.57998,0.1252323,0
45.59998,0.1236767,0
45.61998,0.1236767,0
45.63998,0.1236767,0
45.65998,0.1236767,0
45.67999,0.1236767,0
45.69999,0.1236767,0
45.71998,0.1236767,0
45.73998,0.1236767,0
45.75998,0.1236767,0
45.77998,0.1236767,0
45.79998,0.1236767,0
45.81998,0.1236767,0
45.83998,0.1236767,0
45.85999,0.1236767,0
45.87998,0.1236767,0
45.89998,0.1236767,0
45.91998,0.1236767,0
45.93998,0.1236767,0
45.95998,0.1236767,0
45.97998,0.1236767,0
45.99998,0.1236767,0
46.01999,0.1236767,0
46.03998,0.1236767,0
46.05998,0.1236767,0
46.07998,0.1236767,0
46.09998,0.1236767,0
46.11998,0.1236767,0
46.13998,0.1236767,0
46.15998,0.1236767,0
46.17999,0.1236767,0
46.19999,0.1236767,0
46.21998,0.1236767,0
46.23998,0.1236767,0
46.25998,0.1236767,0
46.27998,0.1236767,0
46.29998,0.1236767,0
46.31998,0.1236767,0
46.33998,0.1236767,0
46.35999,0.1236767,0
46.37998,0.1236767,0
46.39998,0.1236767,0
